index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
78.0,2.5678198143168626e9,0.0,1674.5325429008578,1.0,1.0,1.0
79.0,2.6362518903148317e9,0.0,1696.6988725828153,1.0,1.0,1.0
80.0,2.636302261607183e9,0.0,1696.71508205563,1.0,1.0,1.0
81.0,2.639528405374686e9,0.0,1697.7529321633217,1.0,1.0,1.0
82.0,2.639754032673396e9,0.0,1697.8254927051096,1.0,1.0,1.0
83.0,2.756303993225152e9,0.0,1734.9017149688525,1.0,1.0,1.0
84.0,2.7563060035682306e9,0.0,1734.9023476543305,1.0,1.0,1.0
85.0,2.937975410774628e9,0.0,1791.1641880536506,1.0,1.0,1.0
86.0,2.9382492165025806e9,0.0,1791.247650220599,1.0,1.0,1.0
87.0,3.1977179659557767e9,0.0,1868.6647689790984,1.0,1.0,1.0
88.0,3.1977188492789097e9,0.0,1868.6650270748285,1.0,1.0,1.0
89.0,3.3009326129147434e9,0.0,1898.5832647800569,1.0,1.0,1.0
90.0,3.30093581324493e9,0.0,1898.5841851399327,1.0,1.0,1.0
91.0,3.5610779676595874e9,0.0,1971.9779767239463,1.0,1.0,1.0
92.0,3.5621378760528874e9,0.0,1972.2714216480836,1.0,1.0,1.0
93.0,4.06956725330263e9,0.0,2108.0719723497277,1.0,1.0,1.0
94.0,4.0695704494139557e9,0.0,2108.0728001565885,1.0,1.0,1.0
95.0,4.2906444705838223e9,0.0,2164.574730028403,1.0,1.0,1.0
96.0,4.786545652235964e9,0.0,2286.243174345562,1.0,1.0,1.0
97.0,4.790753705746419e9,0.0,2287.247919809982,1.0,1.0,1.0
98.0,4.832961518927985e9,0.0,2297.3014557670394,1.0,1.0,1.0
99.0,4.833058174554861e9,0.0,2297.3244278102966,1.0,1.0,1.0
100.0,4.913967208814596e9,0.0,2316.474086197715,1.0,1.0,1.0
101.0,4.913967381526136e9,0.0,2316.4741269063506,1.0,1.0,1.0
102.0,5.054189656020896e9,0.0,2349.292468888201,1.0,1.0,1.0
103.0,5.055163035536684e9,0.0,2349.5186815188463,1.0,1.0,1.0
104.0,5.084261727399073e9,0.0,2356.2711657022387,1.0,1.0,1.0
105.0,5.264837159461708e9,0.0,2397.749398526081,1.0,1.0,1.0
106.0,5.264838350842772e9,0.0,2397.7496698196637,1.0,1.0,1.0
107.0,5.557672323661843e9,0.0,2463.5296177311798,1.0,1.0,1.0
108.0,5.56110732938138e9,0.0,2464.2908115083465,1.0,1.0,1.0
109.0,5.824134195653756e9,0.0,2521.895029864229,1.0,1.0,1.0
110.0,5.824134525238803e9,0.0,2521.8951012206617,1.0,1.0,1.0
111.0,5.962038483961146e9,0.0,2551.577164125273,1.0,1.0,1.0
112.0,5.962038753562035e9,0.0,2551.5772218158986,1.0,1.0,1.0
113.0,6.502058862351431e9,0.0,2664.6291069655003,1.0,1.0,1.0
114.0,6.512008564275287e9,0.0,2666.6670868686647,1.0,1.0,1.0
115.0,7.249628456087161e9,0.0,2813.6443048202054,1.0,1.0,1.0
116.0,7.249631765078009e9,0.0,2813.644946944298,1.0,1.0,1.0
117.0,7.362645395297058e9,0.0,2835.490922514898,1.0,1.0,1.0
118.0,8.258552474272236e9,0.0,3003.0549948186563,1.0,1.0,1.0
119.0,8.288441797573254e9,0.0,3008.4844096238876,1.0,1.0,1.0
120.0,9.16414028528173e9,0.0,3163.4223858864702,1.0,1.0,1.0
121.0,9.164142994521612e9,0.0,3163.4228534954977,1.0,1.0,1.0
122.0,9.247524821357365e9,0.0,3177.781790010485,1.0,1.0,1.0
123.0,9.251596228573116e9,0.0,3178.4812539327395,1.0,1.0,1.0
124.0,9.396383573601732e9,0.0,3203.2562904602387,1.0,1.0,1.0
125.0,9.396384555624752e9,0.0,3203.2564578475804,1.0,1.0,1.0
126.0,9.603709745008516e9,0.0,3238.4025447046106,1.0,1.0,1.0
127.0,9.62072436672497e9,0.0,3241.269968463544,1.0,1.0,1.0
128.0,9.715839275239843e9,0.0,3257.2529052196587,1.0,1.0,1.0
129.0,9.715839748359007e9,0.0,3257.2529845266904,1.0,1.0,1.0
