mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
435,1,1,64789686360.3997,19.7392,1.202287,1.13e-11
436,1,1,64789752034.7881,19.7392,1.202287,6.93e-11
437,1,1,64789752040.0133,19.7392,1.202287,3.48e-11
438,1,1,64789753115.2747,19.7392,1.202287,9.85e-12
439,1,1,64789753120.1801,19.7392,1.202287,6.90e-12
440,1,1,64789881830.1891,19.7392,1.202287,2.97e-11
441,1,1,64789881861.6372,19.7392,1.202287,1.59e-11
442,1,1,64789883677.4492,19.7392,1.202287,7.42e-12
443,1,1,64789883694.7783,19.7392,1.202287,1.52e-11
444,1,1,64789907921.4299,19.7392,1.202287,2.57e-11
445,1,1,64789907992.8428,19.7392,1.202287,1.13e-11
446,1,1,64789937299.9268,19.7392,1.202287,1.23e-10
447,1,1,64789937300.7503,19.7392,1.202287,6.77e-11
448,1,1,64789938513.7237,19.7392,1.202287,1.24e-11
449,1,1,64789938514.3996,19.7392,1.202287,5.81e-12
450,1,1,64789958698.5407,19.7392,1.202287,2.88e-11
451,1,1,64789958699.5540,19.7392,1.202287,4.84e-11
452,1,1,64789960076.4248,19.7392,1.202287,9.44e-12
453,1,1,64789960077.5853,19.7392,1.202287,5.77e-12
454,1,1,64790163482.4860,19.7392,1.202287,3.04e-11
455,1,1,64790163487.0069,19.7392,1.202287,4.20e-11
456,1,1,64790164344.0359,19.7392,1.202287,7.53e-12
457,1,1,64790164360.2319,19.7392,1.202287,1.27e-11
