mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
380,1,1,3163593548.1107,19.7392,0.351164,2.14e-10
381,1,1,3163594186.9467,19.7392,0.351164,1.85e-10
382,1,1,3163597615.0503,19.7392,0.351164,1.14e-10
383,1,1,4539893671.8913,19.7392,0.351164,2.39e-10
384,1,1,4539893671.8914,19.7392,0.351164,1.83e-10
385,1,1,4539901023.2021,19.7392,0.351164,6.83e-11
386,1,1,4539901023.2021,19.7392,0.351164,5.70e-11
387,1,1,5722385738.1133,19.7392,0.351164,2.21e-10
388,1,1,5722386730.3903,19.7392,0.351164,1.64e-10
389,1,1,5722395593.5357,19.7392,0.351164,4.23e-11
390,1,1,5722396422.5583,19.7392,0.351164,3.95e-11
391,1,1,6149249519.0840,19.7392,0.351164,6.74e-11
392,1,1,6149249519.0841,19.7392,0.351164,8.19e-11
393,1,1,6707479359.3628,19.7392,0.351164,1.60e-10
394,1,1,6707479359.3629,19.7392,0.351164,1.45e-10
395,1,1,6707491091.6078,19.7392,0.351164,3.17e-11
396,1,1,6707491091.6079,19.7392,0.351164,2.95e-11
397,1,1,7511282751.4228,19.7392,0.351164,1.63e-10
398,1,1,7511283305.4903,19.7392,0.351164,1.34e-10
399,1,1,7511296103.7901,19.7392,0.351164,2.48e-11
400,1,1,7511296565.6474,19.7392,0.351164,2.27e-11
401,1,1,8158771039.8186,19.7392,0.351164,1.20e-10
402,1,1,8158771039.8186,19.7392,0.351164,1.64e-10
403,1,1,8158785603.1380,19.7392,0.351164,1.79e-11
404,1,1,8158785603.1380,19.7392,0.351164,1.84e-11
405,1,1,8676375182.3563,19.7392,0.351164,1.74e-10
406,1,1,8676375559.9583,19.7392,0.351164,1.23e-10
407,1,1,8676390776.3761,19.7392,0.351164,1.51e-11
408,1,1,8676391091.7529,19.7392,0.351164,1.57e-11
409,1,1,8824537050.2959,19.7392,0.351164,9.31e-11
410,1,1,8824539457.8686,19.7392,0.351164,4.36e-11
411,1,1,8824539754.3973,19.7392,0.351164,3.84e-11
412,1,1,8824541814.3027,19.7392,0.351164,3.16e-11
413,1,1,9088120502.5688,19.7392,0.351164,1.61e-10
414,1,1,9088120502.5688,19.7392,0.351164,1.45e-10
415,1,1,9088136857.8867,19.7392,0.351164,1.31e-11
416,1,1,9088136857.8867,19.7392,0.351164,1.19e-11
417,1,1,9414173657.4787,19.7392,0.351164,1.73e-10
418,1,1,9414173945.0378,19.7392,0.351164,1.50e-10
419,1,1,9414190662.2591,19.7392,0.351164,1.25e-11
420,1,1,9414190902.9376,19.7392,0.351164,1.16e-11
421,1,1,9670696987.4478,19.7392,0.351164,1.58e-10
422,1,1,9670696987.4478,19.7392,0.351164,1.67e-10
423,1,1,9670714460.5018,19.7392,0.351164,1.17e-11
424,1,1,9670714460.5019,19.7392,0.351164,9.99e-12
425,1,1,9870258427.2335,19.7392,0.351164,2.08e-10
426,1,1,9870258664.9834,19.7392,0.351164,2.03e-10
427,1,1,9870276301.5890,19.7392,0.351164,1.03e-11
428,1,1,9870276500.8918,19.7392,0.351164,1.09e-11
429,1,1,10022406489.8584,19.7392,0.351164,2.25e-10
430,1,1,10022406489.8584,19.7392,0.351164,2.19e-10
431,1,1,10022424636.0451,19.7392,0.351164,1.05e-11
432,1,1,10022424636.0451,19.7392,0.351164,9.48e-12
433,1,1,10134216462.8115,19.7392,0.351164,2.68e-10
434,1,1,10134216673.4076,19.7392,0.351164,2.85e-10
435,1,1,10134234839.6994,19.7392,0.351164,9.51e-12
436,1,1,10134235016.4152,19.7392,0.351164,9.10e-12
437,1,1,10210745788.7848,19.7392,0.351164,3.26e-10
438,1,1,10210745788.7848,19.7392,0.351164,3.27e-10
439,1,1,10210764294.9827,19.7392,0.351164,8.94e-12
440,1,1,10210764294.9827,19.7392,0.351164,8.73e-12
441,1,1,10255374296.6166,19.7392,0.351164,3.73e-10
442,1,1,10255374495.1178,19.7392,0.351164,3.62e-10
443,1,1,10255392904.0069,19.7392,0.351164,9.16e-12
444,1,1,10255393070.6528,19.7392,0.351164,8.83e-12
445,1,1,10270040209.0610,19.7392,0.351164,5.23e-10
446,1,1,10270040209.0610,19.7392,0.351164,6.23e-10
447,1,1,10270058833.5799,19.7392,0.351164,8.90e-12
448,1,1,10270058833.5799,19.7392,0.351164,8.79e-12
449,1,1,11123080908.7076,19.7392,0.351164,4.71e-11
450,1,1,11123080908.7077,19.7392,0.351164,4.43e-11
451,1,1,11123084710.9389,19.7392,0.351164,2.71e-11
452,1,1,11123084710.9389,19.7392,0.351164,2.41e-11
453,1,1,12663764996.7691,19.7392,0.351164,2.51e-11
454,1,1,12663764996.7691,19.7392,0.351164,2.46e-11
455,1,1,13037910967.9038,19.7392,0.351164,4.37e-11
456,1,1,13037911474.5539,19.7392,0.351164,3.63e-11
457,1,1,13037916013.7670,19.7392,0.351164,1.63e-11
458,1,1,13037916414.6612,19.7392,0.351164,1.44e-11
459,1,1,14600347927.9093,19.7392,0.351164,2.94e-11
460,1,1,14600347927.9093,19.7392,0.351164,4.08e-11
461,1,1,14600353845.8411,19.7392,0.351164,9.58e-12
462,1,1,14600353845.8411,19.7392,0.351164,1.53e-11
463,1,1,15858936599.0845,19.7392,0.351164,3.86e-11
464,1,1,15858936864.0934,19.7392,0.351164,3.10e-11
465,1,1,15858943269.9613,19.7392,0.351164,1.14e-11
466,1,1,15858943477.0142,19.7392,0.351164,9.95e-12
467,1,1,15962327259.8581,19.7392,0.351164,3.25e-11
