mode_rank,eigen_index,omega_sq,omega,omega_sq_isfinite,omega_sq_is_positive,vector_isfinite,norm_v,norm_Kv,norm_Mv,residual_norm,relative_residual,residual_within_tolerance,Mv_over_v,selected_positive_mode
651.0,651.0,3.12873687577874e11,559351.1308452626,1.0,1.0,1.0,2233.4483572944196,2.7484626292803645e8,0.0008784575819293929,3.990305649551164,1.451831873364446e-8,1.0,3.933189585782718e-7,1.0
652.0,652.0,3.1302729782631116e11,559488.4251048552,1.0,1.0,1.0,2220.1294746720123,2.786588639769726e8,0.0008902062729103647,10.016355729317905,3.594486671382716e-8,1.0,4.0097043125914e-7,1.0
653.0,653.0,3.161428875335934e11,562265.8512959803,1.0,1.0,1.0,3460.911235593989,2.89414268023265e8,0.0009154539926263542,8.73855845770891,3.0193944821664967e-8,1.0,2.645124160398285e-7,1.0
654.0,654.0,3.1643678443175635e11,562527.1410623281,1.0,1.0,1.0,4841.239773255396,2.2223028177128583e8,0.0007022896593704386,3.4970147468750534,1.5735995648307276e-8,1.0,1.450640109275558e-7,1.0
655.0,655.0,3.168230946927047e11,562870.4066592102,1.0,1.0,1.0,2618.949420169998,1.484085712324397e8,0.00046842724969423956,9.258726278711855,6.238673549528822e-8,1.0,1.788607470181053e-7,1.0
656.0,656.0,3.1713417755306274e11,563146.6749906837,1.0,1.0,1.0,2096.9013987032977,2.579209136550328e8,0.0008132864021052695,9.30252124986227,3.606733977750585e-8,1.0,3.8785152349471345e-7,1.0
657.0,657.0,3.17322341044628e11,563313.7145895065,1.0,1.0,1.0,4410.766636476087,2.9626373033272624e8,0.0009336365339780116,10.778560266524876,3.638163957159741e-8,1.0,2.116721674316295e-7,1.0
658.0,658.0,3.1980863338467773e11,565516.2538642703,1.0,1.0,1.0,2257.539616120945,2.4544804305017853e8,0.0007674841030043578,26.946537216077033,1.0978509700551239e-7,1.0,3.39964843816606e-7,1.0
659.0,659.0,3.205219625391298e11,566146.5910337444,1.0,1.0,1.0,1781.4732492162325,2.1085205958283335e8,0.0006578396620420682,7.8454245512725205,3.720819501025761e-8,1.0,3.692672131515238e-7,1.0
660.0,660.0,3.2336003846769147e11,568647.5520633949,1.0,1.0,1.0,3464.95368178403,2.5936978993901557e8,0.0008021083585525911,13.71595749040325,5.2881862200020364e-8,1.0,2.3149179822213463e-7,1.0
661.0,661.0,3.243597617770947e11,569525.9096626727,1.0,1.0,1.0,2503.5738758438797,2.749190785140928e8,0.0008475745453017066,18.935341882249556,6.887605612747207e-8,1.0,3.3854584978684305e-7,1.0
662.0,662.0,3.248581385524314e11,569963.278249074,1.0,1.0,1.0,2820.607198578594,2.5336423376936328e8,0.00077992269285854,9.800117855991715,3.867995767549785e-8,1.0,2.7650879330222633e-7,1.0
663.0,663.0,3.263867048792503e11,571302.6386069386,1.0,1.0,1.0,2462.892600213771,2.1590483109274587e8,0.0006615000789067428,3.3180112601178187,1.53679343038531e-8,1.0,2.6858665247901055e-7,1.0
664.0,664.0,3.2684565059177185e11,571704.163524958,1.0,1.0,1.0,2670.945463949675,2.521289950631563e8,0.0007714007969371704,10.062795994137378,3.9911300088631525e-8,1.0,2.8881188603396545e-7,1.0
665.0,665.0,3.300103337519054e11,574465.2589599352,1.0,1.0,1.0,2535.187012414872,2.833133233675044e8,0.0008584983387500277,10.40776957766168,3.673589880614642e-8,1.0,3.3863314009812317e-7,1.0
666.0,666.0,3.339642025723522e11,577896.3597154357,1.0,1.0,1.0,6455.720933157135,3.041596361028234e8,0.0009107552080408772,49.57308163712336,1.6298376129054197e-7,1.0,1.410772270782587e-7,1.0
667.0,667.0,3.3555462287621796e11,579270.7681872252,1.0,1.0,1.0,6733.778186297667,2.843853250031876e8,0.0008475083171320203,109.78239840906419,3.8603396653904617e-7,1.0,1.2585925667355448e-7,1.0
668.0,668.0,3.3617881317710645e11,579809.290350807,1.0,1.0,1.0,2961.031365332613,2.4712694309477156e8,0.000735105644263178,8.23474212342007,3.332191148523251e-8,1.0,2.4825999915762576e-7,1.0
669.0,669.0,3.365987411875599e11,580171.3033127026,1.0,1.0,1.0,3477.2532765512096,2.721962898200904e8,0.0008086669947671053,27.72805388185788,1.0186786024664352e-7,1.0,2.3255912941986007e-7,1.0
670.0,670.0,3.368886897551604e11,580421.1313823442,1.0,1.0,1.0,10221.506527919331,2.2340884854557696e8,0.0006631533065955897,8.582021667519324,3.841397385382457e-8,1.0,6.487823539360198e-8,1.0
671.0,671.0,3.379007637596946e11,581292.3221234687,1.0,1.0,1.0,3733.926993628028,2.6003194422061998e8,0.0007695512186083652,19.338240200959323,7.436870972394762e-8,1.0,2.060970179442741e-7,1.0
672.0,672.0,3.398817950693291e11,582993.8207814292,1.0,1.0,1.0,3480.0146593073573,2.879458588949976e8,0.0008471941224162904,43.50868585294493,1.5110023109580788e-7,1.0,2.434455614002819e-7,1.0
673.0,673.0,3.4056435879288696e11,583578.922505677,1.0,1.0,1.0,2885.438779675618,2.7901105869511855e8,0.0008192608868030265,10.975932340583112,3.933870002112265e-8,1.0,2.839293949238209e-7,1.0
674.0,674.0,3.41843269091116e11,584673.6432328004,1.0,1.0,1.0,3550.097510695383,3.4984436140077114e8,0.0010234057358470005,28.933612490631095,8.270424109851894e-8,1.0,2.882753875812664e-7,1.0
675.0,675.0,3.419996113358254e11,584807.3283875856,1.0,1.0,1.0,2917.160532740764,3.044830299281613e8,0.0008903022683054248,9.533313380905005,3.1309834847460177e-8,1.0,3.0519481472243756e-7,1.0
676.0,676.0,3.429903254805251e11,585653.759042427,1.0,1.0,1.0,2725.2989108153206,2.741883885694946e8,0.000799405604076126,14.088211235462031,5.138150199927702e-8,1.0,2.933276789946575e-7,1.0
677.0,677.0,3.43616897521512e11,586188.4488127619,1.0,1.0,1.0,2681.7989984040073,2.2868601003714988e8,0.0006655260884018366,13.729695171242753,6.003732003113078e-8,1.0,2.481640454030688e-7,1.0
678.0,678.0,3.4427672648363306e11,586750.9918897735,1.0,1.0,1.0,2815.109196563506,2.868171843139287e8,0.0008331007075450999,9.992568152546745,3.4839502983705584e-8,1.0,2.9593903801745687e-7,1.0
679.0,679.0,3.4444024368608167e11,586890.3165720846,1.0,1.0,1.0,2568.695498156325,2.5484074467768174e8,0.0007398692487666686,48.89539980888674,1.9186649242737385e-7,1.0,2.880330694306538e-7,1.0
680.0,680.0,3.460569346856226e11,588266.0407380513,1.0,1.0,1.0,2858.722060308872,2.318515901171217e8,0.0006699810546109985,12.88096957855963,5.555696026088372e-8,1.0,2.3436383127732607e-7,1.0
681.0,681.0,3.471136925176039e11,589163.5532834698,1.0,1.0,1.0,3336.7012758925557,2.2787858363314462e8,0.000656495518856655,5.602181068035985,2.4584061291646186e-8,1.0,1.967498629858751e-7,1.0
682.0,682.0,3.472271949636039e11,589259.8704846648,1.0,1.0,1.0,2557.787379899937,1.8347318176054448e8,0.0005283951941477005,11.80125079452126,6.432139390226182e-8,1.0,2.0658292331099538e-7,1.0
683.0,683.0,3.494631541908922e11,591154.0866735949,1.0,1.0,1.0,3162.5243219841996,2.543999189195367e8,0.0007279735099376884,1.7786696272374165,6.9916281207044105e-9,1.0,2.301874818407564e-7,1.0
684.0,684.0,3.495004969756489e11,591185.6704755698,1.0,1.0,1.0,2505.4126626154175,2.115930700878914e8,0.0006054156471311476,7.436238596256784,3.5144055489000294e-8,1.0,2.4164308585362943e-7,1.0
685.0,685.0,3.4950992584790784e11,591193.6449657658,1.0,1.0,1.0,2620.5743818022543,2.3569336841131032e8,0.000674353862451266,2.1909164935471765,9.295622137597377e-9,1.0,2.5733055590182903e-7,1.0
686.0,686.0,3.495541438389154e11,591231.0409974391,1.0,1.0,1.0,2020.7528475983347,1.8511311390345055e8,0.0005295692159171246,9.06689129857213,4.898027539691839e-8,1.0,2.620653072672978e-7,1.0
687.0,687.0,3.499376453489611e11,591555.2766639489,1.0,1.0,1.0,2042.3439929535696,2.0253708252508375e8,0.0005787804916933762,3.6220380211410674,1.7883332651898383e-8,1.0,2.8339030725982805e-7,1.0
688.0,688.0,3.5363254277267316e11,594670.1125604626,1.0,1.0,1.0,3958.4406083299727,2.4190331513790214e8,0.0006840527558718859,18.274966501428732,7.554657309041323e-8,1.0,1.7280864450319011e-7,1.0
689.0,689.0,3.548094074548932e11,595658.8012066078,1.0,1.0,1.0,3509.212190568411,2.9250944002897274e8,0.000824412864670612,2.905479309528942,9.932942024849377e-9,1.0,2.349281889782436e-7,1.0
690.0,690.0,3.5679102619768225e11,597319.8692473592,1.0,1.0,1.0,2297.7125858178288,2.002153108588895e8,0.0005611556797886,5.195804529957978,2.5951084897897486e-8,1.0,2.4422361754565004e-7,1.0
691.0,691.0,3.573325217295629e11,597772.968383117,1.0,1.0,1.0,2639.6151033386727,2.5836046525426343e8,0.000723025332418639,2.400081950930801,9.289664144528293e-9,1.0,2.7391316692503107e-7,1.0
692.0,692.0,3.5798070784075287e11,598314.8902047757,1.0,1.0,1.0,2822.2999404559496,2.666819742380111e8,0.0007449618586027814,11.62944584215059,4.360791866559163e-8,1.0,2.639555944866834e-7,1.0
693.0,693.0,3.601007454054494e11,600083.9486317305,1.0,1.0,1.0,3153.3065893740686,2.4518856143932945e8,0.0006808887918215917,2.094476009465156,8.542307181382672e-9,1.0,2.1592850949413967e-7,1.0
694.0,694.0,3.6339834755451434e11,602825.3043415765,1.0,1.0,1.0,2654.4080691383638,2.3151714917800972e8,0.0006370891684202046,43.5478251575526,1.8809762024229821e-7,1.0,2.400117660232277e-7,1.0
695.0,695.0,3.6377767680542755e11,603139.8484642078,1.0,1.0,1.0,2689.48819850707,2.4769667249451825e8,0.0006809012426942099,20.448827507234636,8.255592334486119e-8,1.0,2.531713071179033e-7,1.0
696.0,696.0,3.642204912997242e11,603506.8278816108,1.0,1.0,1.0,5594.900211344797,2.810107274355013e8,0.0007715401362744131,5.474794143799273,1.9482509414051908e-8,1.0,1.379006071832986e-7,1.0
697.0,697.0,3.669214822564364e11,605740.4413248602,1.0,1.0,1.0,4396.889497241106,2.42835228175152e8,0.0006618179665370789,14.063287015459512,5.7912878036615426e-8,1.0,1.5051958138869454e-7,1.0
698.0,698.0,3.670354950605588e11,605834.5442945283,1.0,1.0,1.0,3889.2336243653267,3.266091579781856e8,0.0008898571457751928,3.092177836475497,9.467517246302112e-9,1.0,2.2880012663687853e-7,1.0
699.0,699.0,3.672210505537202e11,605987.6653478354,1.0,1.0,1.0,5267.11011804434,3.3093098430889696e8,0.0009011765086373344,22.167613711619442,6.69856095763091e-8,1.0,1.710950575250054e-7,1.0
700.0,700.0,3.6753905623871893e11,606249.9948360568,1.0,1.0,1.0,3425.7994080535623,2.617100062240041e8,0.0007120603988055599,21.19891970289765,8.100156332951703e-8,1.0,2.0785233283992291e-7,1.0
701.0,701.0,3.6763280000195105e11,606327.3043513306,1.0,1.0,1.0,4780.90135302752,3.106604166956448e8,0.0008450291076292751,7.380088595137116,2.3756127891298798e-8,1.0,1.767510026313674e-7,1.0
702.0,702.0,3.692744342923722e11,607679.5490160683,1.0,1.0,1.0,4422.984794755495,2.4792928685553312e8,0.0006713957533283285,2.583704357493901,1.0421134141885904e-8,1.0,1.5179698427279889e-7,1.0
703.0,703.0,3.6937612908884406e11,607763.217946631,1.0,1.0,1.0,4261.97376565384,2.6775466764548624e8,0.0007248835172529934,13.665610838195589,5.103780620657263e-8,1.0,1.7008164693425493e-7,1.0
704.0,704.0,3.695873241925803e11,607936.9409672193,1.0,1.0,1.0,5660.299184226927,2.2843929369041207e8,0.0006180928800595453,3.420943779489948,1.4975286099974182e-8,1.0,1.0919791691964483e-7,1.0
705.0,705.0,3.696670255702048e11,608002.488128301,1.0,1.0,1.0,3474.824470418176,2.3525266423217788e8,0.0006363907195370222,6.747976321936803,2.868395280191318e-8,1.0,1.831432709636801e-7,1.0
706.0,706.0,3.698800611185207e11,608177.6558856143,1.0,1.0,1.0,3549.041660097652,2.4206822110420135e8,0.000654450581106591,23.774705205618396,9.821489618575034e-8,1.0,1.8440205660718668e-7,1.0
707.0,707.0,3.7212855273476624e11,610023.4034320046,1.0,1.0,1.0,3637.98184655343,1.9543033482025698e8,0.0005251688794818422,8.514892117749362,4.3569961208980574e-8,1.0,1.443572017764133e-7,1.0
708.0,708.0,3.7217682429101764e11,610062.9674804213,1.0,1.0,1.0,2295.991460017196,2.0134006411973718e8,0.000540979585542944,1.9919449911321654,9.893435762551958e-9,1.0,2.356191627728843e-7,1.0
709.0,709.0,3.7262574279458185e11,610430.7846059059,1.0,1.0,1.0,3484.8723542359576,2.122054443228824e8,0.0005694868064422757,21.209770855573353,9.994923044152206e-8,1.0,1.634168338332533e-7,1.0
710.0,710.0,3.726714248494869e11,610468.2013417954,1.0,1.0,1.0,4275.26499353731,3.0976120035848004e8,0.0008311911766982921,7.423321361814498,2.396465843115163e-8,1.0,1.944186332203406e-7,1.0
711.0,711.0,3.743505875437958e11,611841.9628824062,1.0,1.0,1.0,3170.0812269893104,2.4842868582801107e8,0.000663625740633077,14.070886577501804,5.6639540339983224e-8,1.0,2.0934029544199903e-7,1.0
712.0,712.0,3.758441404672449e11,613061.2860613895,1.0,1.0,1.0,2353.635004992736,1.8312409011809754e8,0.0004872341227272658,5.847414550147212,3.193143264971959e-8,1.0,2.0701345862621106e-7,1.0
713.0,713.0,3.760258935918687e11,613209.5022028513,1.0,1.0,1.0,4615.3204941675585,2.7419096718228215e8,0.0007291810796872222,3.537230138271541,1.2900607830454131e-8,1.0,1.5799142889615098e-7,1.0
714.0,714.0,3.761459325845941e11,613307.3720285727,1.0,1.0,1.0,4811.994024157322,2.4974903630979222e8,0.000663968462268048,31.548669040840466,1.2632148451787657e-7,1.0,1.3798197980603735e-7,1.0
715.0,715.0,3.762742651108026e11,613411.986442067,1.0,1.0,1.0,2806.144310379878,2.348783989899474e8,0.0006242212578490308,32.031155938216095,1.3637335777134192e-7,1.0,2.2244802433718303e-7,1.0
716.0,716.0,3.765856195145158e11,613665.7229424793,1.0,1.0,1.0,9213.438049473149,3.7222632788973856e8,0.000988424170377825,92.67194297094228,2.489666524483235e-7,1.0,1.0728070944530267e-7,1.0
717.0,717.0,3.7742814332774744e11,614351.8074586804,1.0,1.0,1.0,7359.971295110834,3.6272241341022223e8,0.0009610370073758265,30.100198120055378,8.29841140420883e-8,1.0,1.305761896128909e-7,1.0
718.0,718.0,3.776616147415159e11,614541.7925100912,1.0,1.0,1.0,6461.084116141822,3.556829376437913e8,0.0009418032554873404,11.600536877692129,3.2614825257627716e-8,1.0,1.4576551528472126e-7,1.0
719.0,719.0,3.7769958012738324e11,614572.6809152708,1.0,1.0,1.0,5425.187747283872,3.060289362330701e8,0.0008102443118279392,20.372974378047516,6.657205236593182e-8,1.0,1.4934862157232976e-7,1.0
720.0,720.0,3.791979734706806e11,615790.5272661155,1.0,1.0,1.0,2737.633791541735,2.286914249617196e8,0.0006030924239495569,8.000372212952637,3.498326276881836e-8,1.0,2.202969680652274e-7,1.0
721.0,721.0,3.7979131129751935e11,616272.1081612564,1.0,1.0,1.0,6111.838313971963,3.520388673808038e8,0.0009269271108055128,112.89099478284453,3.2067764455317727e-7,1.0,1.5166093459745357e-7,1.0
722.0,722.0,3.800594903214787e11,616489.6514309698,1.0,1.0,1.0,5071.339689404178,2.8997352806686044e8,0.0007629687909291418,65.329837049845,2.252958643923902e-7,1.0,1.5044718706641825e-7,1.0
723.0,723.0,3.804726387183286e11,616824.6417891625,1.0,1.0,1.0,3326.8291541266367,2.4247654665967003e8,0.0006373035045331678,20.347003805114458,8.391328598750074e-8,1.0,1.9156484298048467e-7,1.0
724.0,724.0,3.80580837113085e11,616912.3415146475,1.0,1.0,1.0,3077.419044846512,2.175828685375184e8,0.0005717126214297429,12.924970806415248,5.940252048927537e-8,1.0,1.8577665670430573e-7,1.0
725.0,725.0,3.8143792176822675e11,617606.6076138003,1.0,1.0,1.0,4021.058096560706,2.5931823564669213e8,0.0006798438769114648,20.28694223986203,7.823183814771111e-8,1.0,1.6907089143848714e-7,1.0
726.0,726.0,3.8245261513294366e11,618427.5342616495,1.0,1.0,1.0,6625.248654256332,2.775008317628748e8,0.0007255822708059444,133.41268870619436,4.8076499575957e-7,1.0,1.0951774169861543e-7,1.0
727.0,727.0,3.8312826752295074e11,618973.559631549,1.0,1.0,1.0,3783.842250518248,2.4372213634178096e8,0.0006361371816829116,17.61741141887164,7.228482272191339e-8,1.0,1.6811937167723735e-7,1.0
728.0,728.0,3.8328826357806995e11,619102.7891861496,1.0,1.0,1.0,4262.783717868392,2.3333172762387177e8,0.0006087630369243953,21.12372131892309,9.053085722218754e-8,1.0,1.428088022323609e-7,1.0
729.0,729.0,3.835031055335571e11,619276.2756101327,1.0,1.0,1.0,3456.8492207111935,2.238611681682664e8,0.0005837271552648427,188.0755725177824,8.401437675904152e-7,1.0,1.6886104021185795e-7,1.0
730.0,730.0,3.854028849042832e11,620808.2513178149,1.0,1.0,1.0,3505.161584051426,2.726039980360358e8,0.0007073221509051089,6.732967252272858,2.469871058671275e-8,1.0,2.0179444911282908e-7,1.0
731.0,731.0,3.8592214798432965e11,621226.3258944598,1.0,1.0,1.0,3770.7639651229024,3.1516158624870694e8,0.000816645501845284,3.654437867072844,1.1595441914640502e-8,1.0,2.1657295693889096e-7,1.0
732.0,732.0,3.863561156271038e11,621575.510800662,1.0,1.0,1.0,2884.4678504069634,2.1071321862307066e8,0.0005453860051195324,4.343579068453359,2.061369997021054e-8,1.0,1.8907681881168655e-7,1.0
733.0,733.0,3.8666496379990625e11,621823.9009558142,1.0,1.0,1.0,3015.764827664333,2.3574844138356802e8,0.0006096969298533752,7.476008515033499,3.171180463021541e-8,1.0,2.021699186423554e-7,1.0
734.0,734.0,3.882912705341904e11,623130.21956425,1.0,1.0,1.0,2549.4850354729415,1.9136880291014382e8,0.0004928485848523305,19.117703528903025,9.989979144925455e-8,1.0,1.9331299379872796e-7,1.0
735.0,735.0,3.884064225931847e11,623222.6107846093,1.0,1.0,1.0,2740.000413434355,2.1907898891559434e8,0.000564045742473079,1.8443961284293493,8.418863610516614e-9,1.0,2.058560793303298e-7,1.0
736.0,736.0,3.8869602482704407e11,623454.9100191962,1.0,1.0,1.0,2230.6044037877687,1.9129489537705162e8,0.0004921452319585136,2.9866817964722894,1.5612971744935447e-8,1.0,2.2063313025062014e-7,1.0
737.0,737.0,3.9159235174060345e11,625773.4028708822,1.0,1.0,1.0,3083.8332619264847,2.361835323404242e8,0.0006031362252663412,47.135258893794074,1.9957047098342674e-7,1.0,1.9558003758269317e-7,1.0
738.0,738.0,3.920464799765436e11,626136.1513093966,1.0,1.0,1.0,3173.061051065832,2.80715643137405e8,0.0007160264343886395,2.296509003881428,8.180908544781376e-9,1.0,2.2565794444709028e-7,1.0
739.0,739.0,3.943335057386705e11,627959.7962757413,1.0,1.0,1.0,2309.374433449017,1.9257406483648354e8,0.0004883532889179636,19.37085208775356,1.005891011554517e-7,1.0,2.1146561676818043e-7,1.0
740.0,740.0,3.94538035572771e11,628122.6278146418,1.0,1.0,1.0,2516.720785546499,1.877815345453437e8,0.00047595293143151376,1.5456304175149236,8.231003228684983e-9,1.0,1.8911630331219358e-7,1.0
741.0,741.0,3.9510427409006824e11,628573.2050366673,1.0,1.0,1.0,2291.008482325402,1.9739412793098927e8,0.0004996000818870742,22.27774490899409,1.1285920783207182e-7,1.0,2.1806993982840864e-7,1.0
742.0,742.0,3.968569041792749e11,629965.7960391778,1.0,1.0,1.0,3332.3064446461512,2.0365868109088108e8,0.0005131791309189284,18.491240833435683,9.079524980600823e-8,1.0,1.5400118189712936e-7,1.0
743.0,743.0,3.975686119139737e11,630530.4210852745,1.0,1.0,1.0,2531.965382289028,1.921578187837466e8,0.0004833324689823091,1.6868292662177253,8.778353526660787e-9,1.0,1.9089221059782083e-7,1.0
744.0,744.0,3.997181678428983e11,632232.6848897472,1.0,1.0,1.0,3025.1531018288215,2.7169957718530196e8,0.0006797278656408956,2.5485452848970844,9.380011965049727e-9,1.0,2.2469205450460473e-7,1.0
745.0,745.0,4.0062941277984546e11,632952.9309355045,1.0,1.0,1.0,2746.78048266357,2.0920461059091488e8,0.0005221898435946872,8.369385722352384,4.000574221912412e-8,1.0,1.9010978375975516e-7,1.0
746.0,746.0,4.022950748320554e11,634267.3528032602,1.0,1.0,1.0,2823.2143130544796,1.8434466022086307e8,0.0004582324560971747,1.8008437177074657,9.76889547844715e-9,1.0,1.6230877478139655e-7,1.0
747.0,747.0,4.0312960656735236e11,634924.8826178986,1.0,1.0,1.0,3054.299363188903,2.267006762488982e8,0.0005623518414553949,15.983233148700359,7.050368524933389e-8,1.0,1.8411811501943284e-7,1.0
748.0,748.0,4.032990194561026e11,635058.2803618126,1.0,1.0,1.0,2679.755855681986,2.112073136924741e8,0.0005236990513753577,18.206283129156223,8.62010069259907e-8,1.0,1.9542789700969929e-7,1.0
749.0,749.0,4.058472722922763e11,637061.4352574454,1.0,1.0,1.0,2584.879399322165,1.7685914966713697e8,0.0004357775986946111,5.547501614912048,3.136677758858711e-8,1.0,1.6858720712807158e-7,1.0
750.0,750.0,4.059186107122202e11,637117.4230173118,1.0,1.0,1.0,3607.0295732299323,2.0455162705929077e8,0.0005039227609953299,2.593943211887918,1.268111747229488e-8,1.0,1.3970574700447763e-7,1.0
751.0,751.0,4.0669140479946265e11,637723.6116057353,1.0,1.0,1.0,2717.4485305946305,2.155514841602134e8,0.0005300123918007417,6.199739684667269,2.8762222204957036e-8,1.0,1.9504045277529678e-7,1.0
752.0,752.0,4.0858632095014746e11,639207.5726633309,1.0,1.0,1.0,3064.3926121870604,2.253809269587764e8,0.0005516115338054878,10.967939339957974,4.8664008426280356e-8,1.0,1.8000680840037728e-7,1.0
753.0,753.0,4.092631755988999e11,639736.8018168877,1.0,1.0,1.0,2487.3996560236706,1.9943330874574855e8,0.00048729844439362845,5.6110521928505595,2.813498019029981e-8,1.0,1.9590677485765128e-7,1.0
754.0,754.0,4.095285865883523e11,639944.2058401281,1.0,1.0,1.0,2305.02196493786,1.96925496884398e8,0.0004808589764200973,2.4740069704311316,1.2563162254773951e-8,1.0,2.086136200585232e-7,1.0
755.0,755.0,4.101317801890904e11,640415.318515329,1.0,1.0,1.0,2965.7756788756938,2.030309723871096e8,0.0004950383807022429,4.28226868803401,2.1091701614220762e-8,1.0,1.6691700057703242e-7,1.0
756.0,756.0,4.144137570272757e11,643749.7627395879,1.0,1.0,1.0,2575.936418095371,1.9108211763753843e8,0.00046109018970588435,6.531528692711719,3.418178930814036e-8,1.0,1.7899905699023858e-7,1.0
757.0,757.0,4.157030316509055e11,644750.3638237868,1.0,1.0,1.0,1913.086913998258,1.7691911452518678e8,0.00042559014892100356,5.361587326484618,3.030530263517893e-8,1.0,2.2246252682348914e-7,1.0
758.0,758.0,4.183440609054523e11,646795.2233168179,1.0,1.0,1.0,3199.606980811545,2.7469355979271054e8,0.000656621153189712,10.677089216945467,3.886909188916777e-8,1.0,2.0521931509949618e-7,1.0
759.0,759.0,4.193375591160956e11,647562.7839183592,1.0,1.0,1.0,2781.6105387779066,2.316858072126442e8,0.0005525043065394003,4.321405561765482,1.8652008131295867e-8,1.0,1.9862748534959952e-7,1.0
760.0,760.0,4.197050122807048e11,647846.4418986221,1.0,1.0,1.0,13982.976427075604,2.8997130951705235e8,0.0006908931303000118,15.009808575132205,5.1763081626021743e-8,1.0,4.940958986115555e-8,1.0
761.0,761.0,4.2054751694463654e11,648496.3507566073,1.0,1.0,1.0,4856.287450750409,2.1042185236689064e8,0.0005003521454997629,6.116299066803686,2.9066843568747814e-8,1.0,1.0303182226629662e-7,1.0
762.0,762.0,4.2199924943956445e11,649614.6930600973,1.0,1.0,1.0,4241.212044519043,1.7999921981117547e8,0.00042653919417851764,2.260070066674874,1.2555999237361998e-8,1.0,1.0057011762232877e-7,1.0
763.0,763.0,4.2263045289165497e11,650100.3406333941,1.0,1.0,1.0,3357.988101794094,1.789784069627207e8,0.0004234867743694221,2.9745970185961714,1.661986529200739e-8,1.0,1.2611324445824067e-7,1.0
764.0,764.0,4.2333285675302264e11,650640.3436254339,1.0,1.0,1.0,2731.5579395560003,2.165129199052737e8,0.0005114484178468438,1.9240715974878628,8.886636411026468e-9,1.0,1.8723689160698415e-7,1.0
765.0,765.0,4.2636675398476807e11,652967.6515607554,1.0,1.0,1.0,1750.7369769887703,1.3459279119134286e8,0.000315673748535675,5.449002060633821,4.048509582616447e-8,1.0,1.8030906565909577e-7,1.0
766.0,766.0,4.299425519381356e11,655700.0472305425,1.0,1.0,1.0,3695.4569161509376,2.2017389566384178e8,0.0005121007324157633,3.857841335769562,1.752179259366541e-8,1.0,1.3857575505146196e-7,1.0
767.0,767.0,4.305474848068616e11,656161.1728888426,1.0,1.0,1.0,2519.904287891936,2.0836263959032583e8,0.00048394810423229076,9.433772956066152,4.5275741249076386e-8,1.0,1.9205019276233895e-7,1.0
768.0,768.0,4.307000025082407e11,656277.382292153,1.0,1.0,1.0,2732.1345547025553,1.898498365610323e8,0.00044079367444509995,1.770930165904478,9.328057357270069e-9,1.0,1.6133673712607054e-7,1.0
769.0,769.0,4.323798743484489e11,657555.9857141055,1.0,1.0,1.0,4207.394534839307,2.3968236312884858e8,0.0005543328388761192,2.23880667367819,9.34072346248852e-9,1.0,1.3175204613828563e-7,1.0
770.0,770.0,4.326235698815056e11,657741.2636299365,1.0,1.0,1.0,3264.8973089776396,2.4625282626427954e8,0.0005692080689226801,9.773074749197932,3.968715761310804e-8,1.0,1.743417985483042e-7,1.0
771.0,771.0,4.3269669522919385e11,657796.8495129738,1.0,1.0,1.0,2799.369551597477,2.1584602402043468e8,0.0004988390864068791,4.679249760427324,2.1678646984969118e-8,1.0,1.7819693942238302e-7,1.0
772.0,772.0,4.3748918623578143e11,661429.6532782465,1.0,1.0,1.0,4200.445915620503,2.0250122521210605e8,0.0004628713841964301,3.513372124764018,1.7349880827061682e-8,1.0,1.1019577289999539e-7,1.0
773.0,773.0,4.41595050766977e11,664526.1851627646,1.0,1.0,1.0,2872.154863725087,1.983228289050684e8,0.0004491056424008265,3.3496521070434873,1.688989676418555e-8,1.0,1.5636539939853792e-7,1.0
774.0,774.0,4.4345325724623047e11,665922.8613332256,1.0,1.0,1.0,2607.432243358628,1.7722877836827478e8,0.0003996560527096046,3.5605627986315564,2.0090206745277224e-8,1.0,1.532757193317547e-7,1.0
775.0,775.0,4.444844319835613e11,666696.6566464552,1.0,1.0,1.0,2599.239766005079,2.0594109247476372e8,0.00046332577064840864,11.466596739704903,5.567901287650999e-8,1.0,1.782543406376552e-7,1.0
776.0,776.0,4.4524927180975916e11,667270.0141694958,1.0,1.0,1.0,2538.7321930506387,1.7984508864618948e8,0.000403920006550949,9.297544384243892,5.169751616234934e-8,1.0,1.5910303877526488e-7,1.0
777.0,777.0,4.488763224610217e11,669982.3299617846,1.0,1.0,1.0,3399.788503060827,2.079334807450562e8,0.0004632311181795557,11.945756564899378,5.74498946499932e-8,1.0,1.3625292213398246e-7,1.0
778.0,778.0,4.515303402955947e11,671960.0734385896,1.0,1.0,1.0,5089.300281667125,2.3441506821577972e8,0.0005191568478076815,10.036112937605182,4.281342924750431e-8,1.0,1.0200947459866112e-7,1.0
779.0,779.0,4.515673275884189e11,671987.5948173589,1.0,1.0,1.0,4832.657901995287,2.253890936518266e8,0.0004991262209972204,5.8275435719631465,2.5855481625724715e-8,1.0,1.0328192707187972e-7,1.0
780.0,780.0,4.517984306634392e11,672159.5276892526,1.0,1.0,1.0,5252.817211143203,2.1863577653982365e8,0.0004839232759219461,21.72613492133524,9.937136207489821e-8,1.0,9.21264259672624e-8,1.0
