mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
781,15,15,6147438.1300,4441.3220,3.140868,0.157552,3.516132,6.389302,0.0282,99.9556,0.0162,5.58e-14
782,15,15,6151106.1816,4441.3220,3.141127,0.115995,3.516152,6.389692,0.0186,97.2763,2.7051,5.38e-14
783,15,15,6151574.3608,4441.3220,3.141160,0.107052,3.516155,6.389691,0.0175,2.6565,97.3261,6.56e-14
784,15,15,6158491.5046,4441.3220,3.141649,0.122152,3.516156,6.390270,0.0167,99.7458,0.2375,5.34e-14
785,15,15,6159226.2042,4441.3220,3.141701,0.084960,3.516162,6.390284,0.0144,7.0595,92.9261,7.69e-14
786,15,15,6159525.8895,4441.3220,3.141722,0.108493,3.516156,6.390317,0.0161,28.6487,71.3352,6.77e-14
787,15,15,6159850.6451,4441.3220,3.141745,0.104794,3.516158,6.390334,0.0144,64.5231,35.4626,9.48e-14
788,15,15,6161101.3770,4441.3220,3.141833,0.062084,3.516172,6.390444,0.0088,71.4773,28.5139,8.62e-14
789,15,15,6161292.5859,4441.3220,3.141846,0.078636,3.516171,6.390435,0.0099,76.1443,23.8458,7.21e-14
790,15,15,6162692.6468,4441.3220,3.141945,0.134669,3.516149,6.390433,0.0201,12.4809,87.4990,5.92e-14
791,15,15,6162953.3912,4441.3220,3.141964,0.076542,3.516171,6.390476,0.0092,39.8584,60.1323,8.68e-14
792,15,15,6167438.9349,4441.3220,3.142280,0.098104,3.516161,6.390864,0.0137,23.1206,76.8657,1.00e-13
793,15,15,6168050.0487,4441.3220,3.142323,0.085683,3.516164,6.390861,0.0115,76.8651,23.1234,8.23e-14
794,15,15,6171266.1348,4441.3220,3.142549,0.110395,3.516155,6.391154,0.0177,15.6398,84.3424,9.67e-14
795,15,15,6172160.8744,4441.3220,3.142612,0.104282,3.516160,6.391195,0.0146,30.2671,69.7184,9.66e-14
796,15,15,6172506.6945,4441.3220,3.142637,0.122984,3.516154,6.391202,0.0172,70.4529,29.5300,5.81e-14
797,15,15,6173561.9317,4441.3220,3.142711,0.166967,3.516126,6.391226,0.0316,83.5967,16.3717,7.76e-14
798,15,15,6176030.3569,4441.3220,3.142885,0.078260,3.516171,6.391488,0.0095,0.9775,99.0130,8.09e-14
799,15,15,6176637.6117,4441.3220,3.142927,0.112363,3.516151,6.391508,0.0186,99.0078,0.9736,4.71e-14
800,15,15,6193376.4114,4441.3220,3.144104,0.196065,3.516109,6.392681,0.0378,51.4476,48.5146,5.43e-14
801,15,15,6193919.3633,4441.3220,3.144142,0.132646,3.516144,6.392650,0.0228,48.4875,51.4897,1.08e-13
802,15,15,6194662.5154,4441.3220,3.144194,0.120068,3.516155,6.392749,0.0172,35.5512,64.4316,8.04e-14
803,15,15,6195355.2505,4441.3220,3.144243,0.105794,3.516158,6.392745,0.0156,64.4422,35.5422,4.73e-14
804,15,15,6197720.0173,4441.3220,3.144408,0.096343,3.516163,6.393006,0.0135,8.0697,91.9168,7.22e-14
805,15,15,6198463.0131,4441.3220,3.144460,0.111508,3.516157,6.393014,0.0170,91.9237,8.0593,6.60e-14
806,15,15,6200207.8380,4441.3220,3.144583,0.078640,3.516168,6.393162,0.0103,94.6913,5.2984,7.56e-14
807,15,15,6200993.8863,4441.3220,3.144638,0.087029,3.516163,6.393168,0.0130,5.3125,94.6745,5.39e-14
808,15,15,6208965.8356,4441.3220,3.145196,0.121719,3.516150,6.393805,0.0191,54.9324,45.0485,5.65e-14
809,15,15,6209573.3334,4441.3220,3.145239,0.097393,3.516163,6.393796,0.0145,45.1381,54.8474,8.79e-14
810,15,15,6210812.0925,4441.3220,3.145325,0.122441,3.516153,6.393934,0.0166,9.6321,90.3513,3.73e-14
811,15,15,6211106.0847,4441.3220,3.145346,0.099791,3.516162,6.393929,0.0150,90.3021,9.6829,7.96e-14
812,15,15,6211452.5513,4441.3220,3.145370,0.120171,3.516152,6.393939,0.0192,99.5546,0.4262,8.65e-14
813,15,15,6212034.0526,4441.3220,3.145411,0.118333,3.516151,6.393936,0.0170,0.4252,99.5578,9.41e-14
814,15,15,6215907.0912,4441.3220,3.145682,0.143964,3.516140,6.394288,0.0220,27.4943,72.4837,5.39e-14
815,15,15,6216370.3258,4441.3220,3.145714,0.105650,3.516161,6.394272,0.0152,72.5278,27.4569,9.08e-14
816,15,15,6216931.1093,4441.3220,3.145753,0.147499,3.516139,6.394352,0.0231,83.5086,16.4682,9.39e-14
817,15,15,6217810.9823,4441.3220,3.145815,0.083430,3.516162,6.394401,0.0126,97.4671,2.5203,6.96e-14
818,15,15,6218206.3180,4441.3220,3.145843,0.109012,3.516155,6.394404,0.0176,4.5539,95.4284,6.65e-14
819,15,15,6218286.7212,4441.3220,3.145848,0.171403,3.516125,6.394375,0.0292,14.3750,85.5958,1.27e-13
820,15,15,6221628.7136,4441.3220,3.146082,0.126179,3.516151,6.394704,0.0191,83.1700,16.8109,6.57e-14
821,15,15,6222206.5787,4441.3220,3.146122,0.075472,3.516168,6.394692,0.0123,16.8230,83.1648,1.00e-13
822,15,15,6225285.8959,4441.3220,3.146337,0.063767,3.516171,6.394941,0.0090,31.3355,68.6555,8.62e-14
823,15,15,6226095.0360,4441.3220,3.146394,0.142384,3.516144,6.394973,0.0234,68.8463,31.1303,8.42e-14
824,15,15,6227244.2109,4441.3220,3.146474,0.132499,3.516147,6.395119,0.0209,96.9426,3.0365,6.35e-14
825,15,15,6227978.2089,4441.3220,3.146525,0.139233,3.516138,6.395130,0.0243,3.0988,96.8769,6.82e-14
826,15,15,6230290.9762,4441.3220,3.146686,0.137974,3.516146,6.395319,0.0200,80.4351,19.5448,5.58e-14
827,15,15,6230818.7523,4441.3220,3.146723,0.102363,3.516158,6.395312,0.0160,19.4038,80.5802,7.90e-14
828,15,15,6233244.1819,4441.3220,3.146892,0.108686,3.516156,6.395522,0.0156,95.4560,4.5284,6.39e-14
829,15,15,6234256.7216,4441.3220,3.146963,0.124263,3.516150,6.395527,0.0180,4.3944,95.5875,6.97e-14
830,15,15,6238185.3727,4441.3220,3.147237,0.121505,3.516148,6.395866,0.0200,89.7034,10.2766,8.59e-14
831,15,15,6239844.1847,4441.3220,3.147352,0.095295,3.516162,6.395857,0.0145,10.2665,89.7190,1.02e-13
832,15,15,6241860.1830,4441.3220,3.147493,0.091410,3.516163,6.396104,0.0138,31.1202,68.8660,8.25e-14
833,15,15,6241941.0625,4441.3220,3.147498,0.104465,3.516155,6.396103,0.0176,67.0067,32.9756,7.31e-14
834,15,15,6242692.3123,4441.3220,3.147551,0.127108,3.516149,6.396112,0.0194,11.8058,88.1748,6.01e-14
835,15,15,6243754.7805,4441.3220,3.147625,0.190047,3.516115,6.396186,0.0346,90.3761,9.5893,5.99e-14
836,15,15,6244148.3646,4441.3220,3.147652,0.144400,3.516140,6.396238,0.0246,91.5249,8.4505,7.03e-14
837,15,15,6244829.0064,4441.3220,3.147699,0.147915,3.516137,6.396260,0.0247,8.0921,91.8832,6.88e-14
838,15,15,6246683.5910,4441.3220,3.147828,0.092932,3.516164,6.396488,0.0141,70.9942,28.9917,7.51e-14
839,15,15,6247906.1921,4441.3220,3.147913,0.128927,3.516150,6.396502,0.0201,28.9718,71.0081,5.97e-14
840,15,15,6251470.2275,4441.3220,3.148161,0.112028,3.516155,6.396774,0.0179,67.2686,32.7136,6.59e-14
841,15,15,6251790.3559,4441.3220,3.148184,0.114949,3.516153,6.396776,0.0172,32.7144,67.2684,6.08e-14
842,15,15,6255308.4744,4441.3220,3.148428,0.101107,3.516159,6.397063,0.0135,88.2648,11.7217,8.72e-14
843,15,15,6256065.8972,4441.3220,3.148481,0.125895,3.516149,6.397075,0.0184,11.7400,88.2415,7.47e-14
844,15,15,6258547.3702,4441.3220,3.148653,0.078831,3.516166,6.397261,0.0109,0.1025,99.8865,7.26e-14
845,15,15,6258804.8463,4441.3220,3.148671,0.107798,3.516156,6.397267,0.0159,99.9001,0.0840,8.09e-14
846,15,15,6260016.1431,4441.3220,3.148755,0.095685,3.516158,6.397392,0.0166,99.8588,0.1245,9.23e-14
847,15,15,6260592.7956,4441.3220,3.148795,0.139914,3.516147,6.397399,0.0211,0.2034,99.7755,8.10e-14
848,15,15,6264644.4879,4441.3220,3.149076,0.112278,3.516156,6.397723,0.0173,98.5943,1.3884,7.77e-14
849,15,15,6265454.9971,4441.3220,3.149132,0.107815,3.516156,6.397721,0.0168,1.3105,98.6728,8.75e-14
850,15,15,6266254.0331,4441.3220,3.149188,0.106169,3.516161,6.397753,0.0143,5.6938,94.2918,5.41e-14
851,15,15,6266921.2055,4441.3220,3.149234,0.103734,3.516155,6.397757,0.0155,94.1485,5.8360,9.20e-14
852,15,15,6267218.2194,4441.3220,3.149255,0.098069,3.516157,6.397862,0.0144,5.0852,94.9003,7.90e-14
853,15,15,6267325.2515,4441.3220,3.149262,0.121678,3.516153,6.397876,0.0194,94.9401,5.0405,9.80e-14
854,15,15,6269118.1127,4441.3220,3.149386,0.070542,3.516168,6.397974,0.0116,99.1634,0.8250,9.42e-14
855,15,15,6270938.2937,4441.3220,3.149513,0.094990,3.516161,6.398044,0.0148,1.2745,98.7107,6.48e-14
856,15,15,6272659.6469,4441.3220,3.149632,0.114255,3.516158,6.398238,0.0159,96.8380,3.1461,8.59e-14
857,15,15,6273921.2446,4441.3220,3.149719,0.090862,3.516160,6.398190,0.0153,2.7712,97.2135,6.67e-14
858,15,15,6274681.5429,4441.3220,3.149772,0.106707,3.516158,6.398392,0.0149,51.0671,48.9180,9.28e-14
859,15,15,6275148.3935,4441.3220,3.149804,0.105588,3.516156,6.398400,0.0172,48.6271,51.3557,7.57e-14
860,15,15,6278696.6697,4441.3220,3.150050,0.111737,3.516159,6.398630,0.0163,13.6024,86.3814,8.80e-14
861,15,15,6278954.5325,4441.3220,3.150068,0.109066,3.516155,6.398672,0.0168,68.6639,31.3194,7.97e-14
862,15,15,6279154.0042,4441.3220,3.150082,0.125935,3.516151,6.398679,0.0180,33.0493,66.9326,7.92e-14
863,15,15,6279357.2514,4441.3220,3.150096,0.142907,3.516139,6.398652,0.0248,84.9348,15.0404,6.82e-14
864,15,15,6280696.3422,4441.3220,3.150188,0.051379,3.516173,6.398785,0.0073,19.3632,80.6294,1.28e-13
865,15,15,6281586.4598,4441.3220,3.150250,0.064918,3.516174,6.398914,0.0104,5.7431,94.2465,8.63e-14
866,15,15,6281805.8023,4441.3220,3.150265,0.119231,3.516151,6.398818,0.0177,75.7078,24.2745,9.20e-14
867,15,15,6282364.2026,4441.3220,3.150304,0.089462,3.516163,6.398929,0.0120,98.4828,1.5052,9.08e-14
868,15,15,6286616.3345,4441.3220,3.150598,0.101622,3.516155,6.399192,0.0142,19.0997,80.8860,9.46e-14
869,15,15,6286792.3109,4441.3220,3.150610,0.090292,3.516161,6.399198,0.0133,81.4949,18.4918,8.26e-14
870,15,15,6289051.1714,4441.3220,3.150766,0.116657,3.516156,6.399422,0.0159,8.3760,91.6081,8.63e-14
871,15,15,6289728.8409,4441.3220,3.150813,0.121444,3.516151,6.399431,0.0169,91.6476,8.3354,6.02e-14
872,15,15,6298650.1805,4441.3220,3.151429,0.114944,3.516151,6.400057,0.0185,2.0930,97.8886,5.85e-14
873,15,15,6298876.3793,4441.3220,3.151444,0.104492,3.516157,6.400089,0.0155,15.1492,84.8353,9.71e-14
874,15,15,6299586.5303,4441.3220,3.151493,0.105694,3.516161,6.400059,0.0144,93.3907,6.5949,8.30e-14
875,15,15,6299668.5039,4441.3220,3.151499,0.126233,3.516149,6.400083,0.0170,88.7450,11.2380,7.83e-14
876,15,15,6300991.4544,4441.3220,3.151590,0.145221,3.516144,6.400250,0.0205,51.5077,48.4718,8.12e-14
877,15,15,6301994.2461,4441.3220,3.151660,0.121523,3.516149,6.400253,0.0215,48.7382,51.2403,9.36e-14
878,15,15,6304390.7715,4441.3220,3.151825,0.104826,3.516159,6.400457,0.0147,47.0731,52.9122,6.74e-14
879,15,15,6304896.3215,4441.3220,3.151860,0.104846,3.516155,6.400454,0.0158,54.7771,45.2071,9.74e-14
880,15,15,6306238.3530,4441.3220,3.151952,0.111003,3.516160,6.400566,0.0135,72.6960,27.2905,9.57e-14
881,15,15,6306671.1459,4441.3220,3.151982,0.152153,3.516137,6.400574,0.0233,27.3957,72.5810,5.68e-14
882,15,15,6307092.9475,4441.3220,3.152011,0.078525,3.516170,6.400664,0.0098,97.7160,2.2741,7.87e-14
883,15,15,6307725.2074,4441.3220,3.152055,0.079683,3.516164,6.400674,0.0132,6.7971,93.1897,9.66e-14
884,15,15,6307793.1543,4441.3220,3.152059,0.086216,3.516165,6.400682,0.0127,88.7199,11.2674,1.06e-13
885,15,15,6308250.4331,4441.3220,3.152091,0.115586,3.516154,6.400706,0.0177,5.1866,94.7957,7.14e-14
886,15,15,6310936.5475,4441.3220,3.152276,0.072343,3.516168,6.400959,0.0092,33.7280,66.2629,7.63e-14
887,15,15,6311839.1613,4441.3220,3.152338,0.108179,3.516156,6.400979,0.0184,66.2162,33.7654,8.48e-14
888,15,15,6317017.6044,4441.3220,3.152694,0.098246,3.516163,6.401341,0.0138,10.3017,89.6845,8.09e-14
889,15,15,6317382.4810,4441.3220,3.152719,0.095035,3.516161,6.401346,0.0155,89.8205,10.1640,5.63e-14
890,15,15,6318477.5528,4441.3220,3.152795,0.072427,3.516167,6.401417,0.0121,99.2889,0.6989,6.88e-14
891,15,15,6319271.0740,4441.3220,3.152849,0.082085,3.516167,6.401434,0.0116,1.1459,98.8425,8.77e-14
892,15,15,6321282.8116,4441.3220,3.152988,0.072609,3.516169,6.401648,0.0136,98.1996,1.7868,8.03e-14
893,15,15,6321666.2177,4441.3220,3.153014,0.124250,3.516153,6.401655,0.0172,1.8934,98.0893,6.45e-14
894,15,15,6322067.5154,4441.3220,3.153042,0.111759,3.516157,6.401690,0.0160,20.7239,79.2601,8.68e-14
895,15,15,6322198.5998,4441.3220,3.153051,0.109607,3.516156,6.401686,0.0147,79.2338,20.7515,8.93e-14
896,15,15,6322782.3272,4441.3220,3.153091,0.078274,3.516167,6.401698,0.0119,96.5609,3.4271,7.84e-14
897,15,15,6324054.0834,4441.3220,3.153178,0.143936,3.516139,6.401837,0.0233,95.1447,4.8320,9.94e-14
898,15,15,6324324.8905,4441.3220,3.153197,0.129813,3.516151,6.401829,0.0190,4.3752,95.6057,6.15e-14
899,15,15,6324605.5431,4441.3220,3.153216,0.086638,3.516165,6.401858,0.0120,92.3849,7.6031,8.93e-14
900,15,15,6324704.3445,4441.3220,3.153223,0.098536,3.516160,6.401698,0.0142,9.6215,90.3643,1.08e-13
901,15,15,6325455.3767,4441.3220,3.153274,0.125294,3.516152,6.401884,0.0169,0.8164,99.1666,7.75e-14
902,15,15,6327217.8404,4441.3220,3.153396,0.092048,3.516165,6.401991,0.0124,53.4230,46.5646,1.19e-13
903,15,15,6327254.1476,4441.3220,3.153398,0.115466,3.516155,6.402052,0.0168,80.2776,19.7056,8.88e-14
904,15,15,6327757.0445,4441.3220,3.153433,0.123316,3.516150,6.402069,0.0213,19.4106,80.5681,6.73e-14
905,15,15,6328617.0068,4441.3220,3.153492,0.184996,3.516117,6.402042,0.0341,47.5636,52.4023,6.21e-14
906,15,15,6330641.1545,4441.3220,3.153631,0.109590,3.516158,6.402238,0.0169,4.4841,95.4990,8.23e-14
907,15,15,6330651.0196,4441.3220,3.153631,0.106845,3.516158,6.402246,0.0152,95.1491,4.8357,1.04e-13
908,15,15,6331422.0928,4441.3220,3.153684,0.071674,3.516171,6.402336,0.0091,14.8804,85.1106,9.70e-14
909,15,15,6331619.9717,4441.3220,3.153698,0.094951,3.516160,6.402358,0.0129,91.8880,8.0991,8.41e-14
910,15,15,6332584.4507,4441.3220,3.153764,0.080742,3.516165,6.402367,0.0134,87.8705,12.1161,9.13e-14
911,15,15,6332836.0115,4441.3220,3.153781,0.105071,3.516157,6.402395,0.0155,5.3869,94.5976,5.91e-14
912,15,15,6335275.9994,4441.3220,3.153949,0.089460,3.516164,6.402599,0.0114,0.9615,99.0272,7.40e-14
913,15,15,6335692.4408,4441.3220,3.153977,0.081828,3.516167,6.402603,0.0128,99.0105,0.9766,7.40e-14
914,15,15,6339266.4859,4441.3220,3.154222,0.090532,3.516166,6.402855,0.0125,83.1242,16.8633,9.77e-14
915,15,15,6339528.3317,4441.3220,3.154240,0.090451,3.516165,6.402853,0.0118,16.9634,83.0249,8.67e-14
916,15,15,6340818.7930,4441.3220,3.154329,0.059103,3.516170,6.402991,0.0113,98.0043,1.9844,8.51e-14
917,15,15,6341268.0450,4441.3220,3.154360,0.099742,3.516162,6.402996,0.0140,2.2985,97.6875,9.47e-14
918,15,15,6341853.1130,4441.3220,3.154400,0.106308,3.516154,6.403053,0.0146,0.6286,99.3569,8.06e-14
919,15,15,6342520.4227,4441.3220,3.154445,0.127074,3.516148,6.403091,0.0199,9.8730,90.1071,9.10e-14
920,15,15,6342613.0106,4441.3220,3.154452,0.094782,3.516165,6.403060,0.0135,89.4487,10.5377,9.46e-14
921,15,15,6342916.3949,4441.3220,3.154473,0.073654,3.516165,6.403116,0.0113,93.9464,6.0423,9.78e-14
922,15,15,6343395.1195,4441.3220,3.154505,0.121098,3.516154,6.403114,0.0174,80.8720,19.1106,9.67e-14
923,15,15,6343537.0963,4441.3220,3.154515,0.102963,3.516159,6.403146,0.0163,25.6725,74.3112,9.05e-14
924,15,15,6343716.2573,4441.3220,3.154527,0.105370,3.516157,6.403148,0.0171,6.3015,93.6813,8.41e-14
925,15,15,6344058.3199,4441.3220,3.154551,0.095359,3.516161,6.403181,0.0162,92.6582,7.3256,8.64e-14
926,15,15,6344793.9830,4441.3220,3.154601,0.101606,3.516158,6.403257,0.0137,10.8940,89.0924,6.75e-14
927,15,15,6344997.8294,4441.3220,3.154615,0.092575,3.516162,6.403241,0.0143,89.3284,10.6572,9.44e-14
928,15,15,6346736.1604,4441.3220,3.154734,0.078325,3.516169,6.403397,0.0127,36.7900,63.1973,6.45e-14
929,15,15,6346974.4938,4441.3220,3.154750,0.090483,3.516164,6.403403,0.0147,63.1193,36.8660,7.56e-14
930,15,15,6349046.4400,4441.3220,3.154892,0.100683,3.516164,6.403514,0.0127,97.6765,2.3107,9.26e-14
931,15,15,6350368.0898,4441.3220,3.154983,0.175304,3.516125,6.403581,0.0307,18.1269,81.8424,6.88e-14
932,15,15,6350628.8538,4441.3220,3.155001,0.079999,3.516167,6.403628,0.0118,79.3211,20.6671,1.01e-13
933,15,15,6350872.2240,4441.3220,3.155017,0.150668,3.516138,6.403623,0.0225,4.7496,95.2279,8.86e-14
934,15,15,6352009.0905,4441.3220,3.155095,0.084915,3.516165,6.403777,0.0121,3.3259,96.6620,8.45e-14
935,15,15,6352692.6453,4441.3220,3.155142,0.097772,3.516160,6.403779,0.0137,96.5787,3.4076,8.48e-14
936,15,15,6353931.6649,4441.3220,3.155227,0.106027,3.516159,6.403907,0.0152,5.5446,94.4401,8.30e-14
937,15,15,6355115.1753,4441.3220,3.155308,0.123244,3.516152,6.403917,0.0191,94.4993,5.4816,9.69e-14
938,15,15,6355961.6559,4441.3220,3.155365,0.086361,3.516163,6.404053,0.0125,26.4709,73.5166,8.11e-14
939,15,15,6356914.6921,4441.3220,3.155431,0.114207,3.516155,6.404064,0.0172,73.3058,26.6769,7.71e-14
940,15,15,6358658.6763,4441.3220,3.155550,0.083342,3.516168,6.404238,0.0110,45.0444,54.9446,8.56e-14
941,15,15,6359430.7345,4441.3220,3.155603,0.083501,3.516167,6.404246,0.0144,55.1743,44.8113,7.96e-14
942,15,15,6363267.8622,4441.3220,3.155865,0.067863,3.516170,6.404547,0.0091,95.6660,4.3249,9.71e-14
943,15,15,6363813.5838,4441.3220,3.155902,0.080120,3.516167,6.404551,0.0110,30.4462,69.5427,1.12e-13
944,15,15,6364375.5265,4441.3220,3.155940,0.103555,3.516161,6.404566,0.0141,66.4212,33.5646,8.01e-14
945,15,15,6364618.2906,4441.3220,3.155957,0.100517,3.516157,6.404575,0.0153,6.5174,93.4673,9.46e-14
946,15,15,6365175.7418,4441.3220,3.155995,0.075424,3.516167,6.404661,0.0107,29.7380,70.2514,9.60e-14
947,15,15,6365862.4935,4441.3220,3.156042,0.103883,3.516158,6.404677,0.0155,51.9159,48.0686,8.86e-14
948,15,15,6366123.0233,4441.3220,3.156060,0.098442,3.516160,6.404692,0.0134,56.3635,43.6231,7.77e-14
949,15,15,6366425.7015,4441.3220,3.156080,0.091305,3.516163,6.404696,0.0155,62.9107,37.0738,7.46e-14
950,15,15,6367605.8590,4441.3220,3.156161,0.101563,3.516158,6.404823,0.0148,7.1927,92.7925,9.45e-14
951,15,15,6368013.5975,4441.3220,3.156189,0.075595,3.516167,6.404861,0.0118,62.9367,37.0515,1.07e-13
952,15,15,6368361.2798,4441.3220,3.156212,0.097859,3.516165,6.404860,0.0148,54.4785,45.5067,1.00e-13
953,15,15,6368578.2268,4441.3220,3.156227,0.130488,3.516152,6.404848,0.0208,75.4942,24.4850,7.26e-14
954,15,15,6368610.1299,4441.3220,3.156229,0.150402,3.516140,6.404868,0.0232,61.2184,38.7583,6.78e-14
955,15,15,6368998.4404,4441.3220,3.156256,0.144514,3.516145,6.404937,0.0226,15.2796,84.6978,8.41e-14
956,15,15,6369034.5008,4441.3220,3.156258,0.167031,3.516131,6.404906,0.0269,34.9914,64.9817,8.06e-14
957,15,15,6370031.1248,4441.3220,3.156326,0.123016,3.516151,6.404932,0.0177,88.4120,11.5704,8.75e-14
958,15,15,6371517.3333,4441.3220,3.156428,0.085075,3.516163,6.405105,0.0122,89.3701,10.6177,8.70e-14
959,15,15,6371978.6199,4441.3220,3.156459,0.122092,3.516154,6.405117,0.0191,10.9307,89.0502,7.83e-14
960,15,15,6372234.9351,4441.3220,3.156477,0.071989,3.516172,6.405143,0.0107,80.6983,19.2911,8.07e-14
961,15,15,6373141.6914,4441.3220,3.156539,0.105143,3.516158,6.405153,0.0147,18.8289,81.1564,8.03e-14
962,15,15,6373310.0489,4441.3220,3.156550,0.082614,3.516167,6.405203,0.0107,71.1254,28.8640,9.57e-14
963,15,15,6373927.9050,4441.3220,3.156592,0.138088,3.516144,6.405231,0.0208,29.1302,70.8490,8.65e-14
964,15,15,6374265.9126,4441.3220,3.156615,0.100917,3.516157,6.405254,0.0173,28.7249,71.2578,7.56e-14
965,15,15,6374631.1906,4441.3220,3.156640,0.121227,3.516150,6.405256,0.0171,71.6456,28.3373,7.42e-14
966,15,15,6377292.2320,4441.3220,3.156821,0.079022,3.516168,6.405496,0.0112,80.3484,19.6404,7.66e-14
967,15,15,6378285.9375,4441.3220,3.156889,0.107496,3.516154,6.405506,0.0152,19.7114,80.2734,9.90e-14
968,15,15,6378832.3557,4441.3220,3.156926,0.095699,3.516161,6.405596,0.0137,2.1598,97.8265,8.66e-14
969,15,15,6379022.9140,4441.3220,3.156939,0.098289,3.516162,6.405573,0.0138,94.8386,5.1476,9.92e-14
970,15,15,6379609.5134,4441.3220,3.156979,0.109332,3.516154,6.405623,0.0173,15.8710,84.1118,8.79e-14
971,15,15,6379766.2494,4441.3220,3.156990,0.117555,3.516153,6.405630,0.0178,86.6588,13.3234,9.22e-14
972,15,15,6381502.3222,4441.3220,3.157108,0.073823,3.516166,6.405772,0.0104,32.3345,67.6552,1.08e-13
973,15,15,6381537.5251,4441.3220,3.157111,0.093736,3.516166,6.405803,0.0126,71.9707,28.0167,9.74e-14
974,15,15,6381641.6250,4441.3220,3.157118,0.085022,3.516165,6.405776,0.0127,72.3757,27.6116,6.55e-14
975,15,15,6382616.3626,4441.3220,3.157184,0.106400,3.516158,6.405818,0.0169,23.8588,76.1243,6.54e-14
976,15,15,6383208.6039,4441.3220,3.157224,0.118278,3.516149,6.405889,0.0163,88.1847,11.7990,9.40e-14
977,15,15,6383274.7750,4441.3220,3.157229,0.092265,3.516164,6.405889,0.0130,18.5951,81.3919,9.36e-14
978,15,15,6383678.0543,4441.3220,3.157256,0.107598,3.516158,6.405909,0.0143,48.7502,51.2355,8.80e-14
979,15,15,6384051.6744,4441.3220,3.157282,0.098268,3.516157,6.405921,0.0150,43.7169,56.2682,7.95e-14
980,15,15,6385497.1950,4441.3220,3.157380,0.067674,3.516169,6.406060,0.0092,2.4218,97.5690,1.03e-13
981,15,15,6386400.8955,4441.3220,3.157442,0.065997,3.516171,6.406069,0.0105,97.3635,2.6260,8.17e-14
982,15,15,6386958.5258,4441.3220,3.157480,0.089417,3.516168,6.406135,0.0115,1.9788,98.0097,8.82e-14
983,15,15,6387362.5739,4441.3220,3.157507,0.091592,3.516163,6.406157,0.0122,93.2220,6.7658,9.53e-14
984,15,15,6387701.8281,4441.3220,3.157530,0.104784,3.516163,6.406195,0.0130,7.0597,92.9274,8.95e-14
985,15,15,6388322.0360,4441.3220,3.157573,0.130919,3.516147,6.406204,0.0191,98.3688,1.6121,8.51e-14
986,15,15,6389035.6325,4441.3220,3.157621,0.070486,3.516172,6.406333,0.0091,85.5098,14.4810,9.05e-14
987,15,15,6389913.4836,4441.3220,3.157681,0.075760,3.516168,6.406355,0.0098,71.6957,28.2946,9.16e-14
988,15,15,6390407.9058,4441.3220,3.157714,0.112250,3.516154,6.406355,0.0168,21.2328,78.7504,7.15e-14
989,15,15,6390677.9496,4441.3220,3.157733,0.072664,3.516172,6.406402,0.0097,92.1416,7.8487,8.79e-14
990,15,15,6390754.0434,4441.3220,3.157738,0.097250,3.516162,6.406375,0.0144,23.4470,76.5386,7.24e-14
991,15,15,6391221.6322,4441.3220,3.157770,0.113319,3.516157,6.406414,0.0140,7.3993,92.5868,8.70e-14
992,15,15,6391698.1792,4441.3220,3.157802,0.099135,3.516163,6.406471,0.0128,34.2049,65.7823,9.82e-14
993,15,15,6391992.0239,4441.3220,3.157822,0.081111,3.516168,6.406467,0.0114,64.3281,35.6605,9.95e-14
994,15,15,6393490.4802,4441.3220,3.157924,0.085814,3.516167,6.406600,0.0113,96.6032,3.3855,8.79e-14
995,15,15,6393527.5940,4441.3220,3.157926,0.083729,3.516169,6.406604,0.0126,6.4204,93.5670,7.87e-14
996,15,15,6393779.0757,4441.3220,3.157944,0.076199,3.516171,6.406621,0.0092,95.0260,4.9648,9.18e-14
997,15,15,6394229.2729,4441.3220,3.157974,0.081712,3.516164,6.406646,0.0098,75.9428,24.0474,1.04e-13
998,15,15,6394421.8523,4441.3220,3.157987,0.091063,3.516165,6.406651,0.0127,31.7507,68.2367,1.00e-13
999,15,15,6394593.8197,4441.3220,3.157999,0.059898,3.516173,6.406652,0.0101,26.2865,73.7035,1.02e-13
1000,15,15,6394763.6918,4441.3220,3.158011,0.083865,3.516166,6.406648,0.0131,64.8398,35.1470,5.62e-14
1001,15,15,6394893.2962,4441.3220,3.158019,0.090137,3.516165,6.406682,0.0115,92.2589,7.7296,9.22e-14
