mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
412,412,w412,1.3285708382809248e10,0.0,true,true,true,9.505542924493817,0.13750422602230905,-0.017188433525253507,207,0.01718813560768436,267,8.485041080601546,4.282582951645492,0.0,0.0
413,413,w413,1.4420521565200775e10,0.0,true,true,true,9.268825410385663,0.2169551007732213,-0.027113744794163265,177,0.02660153502521486,132,3.7223701361028962,8.485753681453918,0.0,0.0
414,414,w414,1.4526332921258453e10,0.0,true,true,true,8.934602843255492,0.46993470431350604,-0.058780416930473194,177,0.05758091954821726,192,8.48607462008846,2.7555084617328487,0.0,0.0
415,415,w415,1.4720097777650003e10,0.0,true,true,true,9.984054467892834,0.14578901956358647,-0.01822573368556033,151,0.0182253987921769,143,8.48489594073702,5.259907799048385,0.0,0.0
416,416,w416,1.5097848836147018e10,0.0,true,true,true,9.677984482371768,0.1845799766145369,-0.023080113345990055,173,0.02306523860024937,181,4.652460547929755,8.484334076591916,0.0,0.0
417,417,w417,1.5335557650181152e10,0.0,true,true,true,8.641538644418224,0.47180520785078706,-0.058979525145071446,177,0.05784211948319383,180,1.5635350382662248,8.48580863400373,0.0,0.0
418,418,w418,1.5489722954255657e10,0.0,true,true,true,8.490178727058492,0.10008161510416995,-0.01156154106045924,87,0.012499551084270859,177,8.485802279496323,0.25353138071983333,0.0,0.0
419,419,w419,1.5566588174120571e10,0.0,true,true,true,8.501003387498013,0.10046219171986827,-0.012566908124147354,181,0.012549221264480761,173,8.484977026953826,0.5119871036982672,0.0,0.0
420,420,w420,1.5696980509873938e10,0.0,true,true,true,8.522146306615186,0.10115621229000665,-0.012402739589624056,182,0.012642491114922395,177,8.485694757797924,0.7808518230438226,0.0,0.0
421,421,w421,1.585707401143497e10,0.0,true,true,true,11.998563437774388,0.18250648511174627,-0.022804651222384155,177,0.01898272184630953,184,8.483282973728286,8.483285091333444,0.0,0.0
422,422,w422,1.5884144417710262e10,0.0,true,true,true,8.550558766832252,0.10216641788096861,-0.01277630733577392,183,0.012772891589364418,179,8.483243243920615,1.0659274424577416,0.0,0.0
423,423,w423,1.6132198927369154e10,0.0,true,true,true,8.595685737545327,0.10366996069651656,-0.012711129874386533,180,0.012960358307081244,177,8.484258289316816,1.375655159568804,0.0,0.0
424,424,w424,1.6172726223184063e10,0.0,true,true,true,10.867267329511172,0.16985690089746824,-0.021230818519618055,237,0.021235507572972403,117,6.787654842467251,8.485068625757206,0.0,0.0
425,425,w425,1.6335244341708324e10,0.0,true,true,true,10.150239557976663,0.28211969316105223,-0.035256210948441453,237,0.0352717884382624,117,8.484833101546647,5.563755817965352,0.0,0.0
426,426,w426,1.6445296978265259e10,0.0,true,true,true,8.658442746915526,0.10578316093538231,-0.013222434134711103,173,0.01322303148413747,181,8.485250513736213,1.7198733801114205,0.0,0.0
427,427,w427,1.6634082481238594e10,0.0,true,true,true,10.73574406196457,0.15962351133367622,-0.019952201264422407,267,0.019955259702026037,207,8.485008710972604,6.575359159266977,0.0,0.0
428,428,w428,1.6825990884264175e10,0.0,true,true,true,8.744912268698465,0.1087504454984377,-0.013595249325742652,177,0.01333239683026204,170,8.485246381568261,2.1124056835559677,0.0,0.0
429,429,w429,1.727199071625714e10,0.0,true,true,true,8.867337733025007,0.11301163353991005,-0.014127177935748261,180,0.014127752489443573,170,8.48482336036623,2.5738452528458624,0.0,0.0
430,430,w430,1.7527204252749348e10,0.0,true,true,true,10.127280450187298,0.16225425321934073,-0.020282183270498244,177,0.018738487132352575,147,5.526308370698026,8.48501023370102,0.0,0.0
431,431,w431,1.7770317182248196e10,0.0,true,true,true,9.047602149525913,0.11935880103897756,-0.013784022278033745,175,0.01491914991137877,177,8.485686133658461,3.1365568660167717,0.0,0.0
432,432,w432,1.8012247724591564e10,0.0,true,true,true,8.9323279591458,0.4698118613751656,-0.057602047809882984,176,0.058720366553028626,177,2.754607972411589,8.483978695339557,0.0,0.0
433,433,w433,1.8287220775828114e10,0.0,true,true,true,9.319322255916108,0.1292163953317925,-0.0161534588910536,173,0.016150939846387116,181,8.484953558481639,3.8520946955131405,0.0,0.0
434,434,w434,1.8312435378416218e10,0.0,true,true,true,8.866121653288971,0.258152176998629,-0.03228636730160426,178,0.032287343403311554,176,2.57262858439754,8.48074600440145,0.0,0.0
435,435,w435,1.8559594498073574e10,0.0,true,true,true,9.293231377395918,0.18235048195015094,-0.022796065261546847,241,0.022793699895499096,121,3.7879020327946455,8.484261660598333,0.0,0.0
436,436,w436,1.8632983903109703e10,0.0,true,true,true,10.150697125548007,0.2821311961705988,-0.03526284099847031,173,0.0352707990165243,181,5.563993427340989,8.485224290686851,0.0,0.0
437,437,w437,1.8754146018518154e10,0.0,true,true,true,9.757980197088418,0.14569768098483016,-0.016825357122508624,267,0.018212486138632605,177,8.485574968959462,4.815803895373439,0.0,0.0
438,438,w438,1.9042949410903805e10,0.0,true,true,true,12.00056557474271,0.24193690468998086,-0.027944968469395755,171,0.030243003257975697,177,8.483943463672668,8.483969822733618,0.0,0.0
439,439,w439,1.9055449748842186e10,0.0,true,true,true,10.509963535389407,0.17597250022830108,-0.022007219674957484,179,0.022019707036496205,183,8.47811216114993,6.208863130826779,0.0,0.0
440,440,w440,1.9204026209026276e10,0.0,true,true,true,11.999307842959507,0.18515090275601953,-0.023146672514539116,265,0.023146415164260394,261,8.483789389465072,8.48377424549463,0.0,0.0
441,441,w441,1.959858026696861e10,0.0,true,true,true,8.734623836569105,0.31102139895844977,-0.03887855587771453,237,0.03887727307902914,117,2.0561837977777255,8.483456102645164,0.0,0.0
442,442,w442,1.9842346541496742e10,0.0,true,true,true,9.414407259955876,0.19141287554105696,-0.02392885443964134,119,0.0239285049564522,239,8.484835276066553,4.074554638902717,0.0,0.0
443,443,w443,2.0092946970012596e10,0.0,true,true,true,9.620262496577912,0.1573403628285726,-0.01967066475139808,72,0.019670787472999482,282,4.534350309645654,8.483181112218741,0.0,0.0
444,444,w444,2.039185884609221e10,0.0,true,true,true,8.889230036753569,0.21397431070779277,-0.0267466043588887,87,0.02674873894389515,267,2.860624677246011,8.413646777504397,0.0,0.0
445,445,w445,2.0394053193857723e10,0.0,true,true,true,10.736331092539498,0.15963774277582407,-0.01995352369411417,175,0.019953444740919195,179,6.575625970261447,8.485544426784589,0.0,0.0
446,446,w446,2.111186496733338e10,0.0,true,true,true,8.726350411571469,0.29784068132565367,-0.037231729121889906,175,0.037231877798845674,171,8.484698766243717,2.0175156208028135,0.0,0.0
447,447,w447,2.247926691914062e10,0.0,true,true,true,9.054679616429341,0.14950363720970333,-0.018687780152148545,117,0.01868740428244088,237,8.484964134732577,3.1575710999032065,0.0,0.0
448,448,w448,2.2619382752384434e10,0.0,true,true,true,10.51793856405111,0.1761055418373259,-0.022014368975185543,147,0.02201336107188289,207,6.213604758130592,8.484523226736117,0.0,0.0
449,449,w449,2.2734303277074375e10,0.0,true,true,true,9.984382036595706,0.14579387972380056,-0.018224660914525903,243,0.018225125056930757,123,5.260073947616973,8.485178304722378,0.0,0.0
450,450,w450,2.4287306575299488e10,0.0,true,true,true,8.853283867250342,0.1268078037618569,-0.01584932887180949,121,0.015854069270402407,113,8.484405561290002,2.5257508362012944,0.0,0.0
451,451,w451,2.4348164861393936e10,0.0,true,true,true,9.266945111124123,0.15409061825789924,-0.019260808290765548,177,0.0188913138306343,72,3.7221248661476434,8.485182040166112,0.0,0.0
452,452,w452,2.4674168400159016e10,0.0,true,true,true,9.011569222827454,0.18078560541095814,-0.022597198060585303,173,0.022598150866359447,181,3.0303587582701774,8.48484662317843,0.0,0.0
453,453,w453,2.5460651679960533e10,0.0,true,true,true,8.731601159482848,0.11322686724891676,-0.014153370981378605,237,0.014153572695802521,117,8.485189720867995,2.056597647983518,0.0,0.0
454,454,w454,2.6196056217591858e10,0.0,true,true,true,8.651868630523571,0.1044981017513657,-0.013062843708227934,236,0.013062618163006173,238,8.485005782371685,1.6877759980777363,0.0,0.0
455,455,w455,2.6493423512764336e10,0.0,true,true,true,9.50571048599442,0.1375067352462355,-0.017188644084375516,175,0.017188619404754153,171,4.282652542497914,8.485193630173821,0.0,0.0
456,456,w456,2.664569217423946e10,0.0,true,true,true,8.597997903591999,0.09862219898428283,-0.012328225875894033,237,0.012327951849126636,117,8.485117610645174,1.3851428610649024,0.0,0.0
457,457,w457,2.6866566959574657e10,0.0,true,true,true,9.414509569433587,0.1914149503518118,-0.023927408209633703,203,0.023928832864592763,211,4.074577018095185,8.484938000560108,0.0,0.0
458,458,w458,2.691466291438371e10,0.0,true,true,true,8.560187169648966,0.09453414966905789,-0.011816541547987836,113,0.011817601040263635,233,8.485050463826026,1.127735031066638,0.0,0.0
459,459,w459,2.7071841439226974e10,0.0,true,true,true,8.533431336309171,0.09164091001292426,-0.011455278652525533,117,0.011455222025194535,237,8.48511579127394,0.9021431836404508,0.0,0.0
460,460,w460,2.7140536997318714e10,0.0,true,true,true,8.628578593982047,0.21831822031110162,-0.02676354115415609,192,0.027286287288143526,177,8.483006669230909,1.5631070203250035,0.0,0.0
461,461,w461,2.716111323381147e10,0.0,true,true,true,8.51169816409016,0.08955863021080036,-0.011201179279934305,243,0.011195847553789986,115,8.4824839295262,0.6988928914077529,0.0,0.0
462,462,w462,2.720996891705939e10,0.0,true,true,true,8.49827692933208,0.08812605453142282,-0.011020054376325925,237,0.01101670011754707,117,8.482392308285736,0.511825453124073,0.0,0.0
463,463,w463,2.7235253433881706e10,0.0,true,true,true,8.490952669503528,0.08719722713843892,-0.010901172379891038,121,0.010901642462810043,241,8.483867188134544,0.33566562740701605,0.0,0.0
464,464,w464,2.7246971663489998e10,0.0,true,true,true,8.483876136496452,0.08663861503831571,-0.010835533588284636,237,0.010833209670087525,117,8.481807131690273,0.16611992838380596,0.0,0.0
465,465,w465,2.729377681524976e10,0.0,true,true,true,9.757408026323146,0.14568947254380957,-0.018211235844572383,177,0.01682584385995025,171,4.8154744523103945,8.485104110668953,0.0,0.0
466,466,w466,3.1074225652293022e10,0.0,true,true,true,8.726044511805743,0.29783103835746094,-0.03722976309329667,207,0.037230175386719494,267,2.017364917795939,8.484420326872794,0.0,0.0
467,467,w467,3.1317467472972927e10,0.0,true,true,true,9.011045385968302,0.15179900900087975,-0.018974847903415748,117,0.018974091471906162,237,3.030356832506176,8.48485907228459,0.0,0.0
468,468,w468,3.2220131425771915e10,0.0,true,true,true,9.184857597322642,0.1321803688618132,-0.01652642133154401,168,0.01652621428178395,190,3.5145314922809896,8.484822085521188,0.0,0.0
469,469,w469,3.223301442619559e10,0.0,true,true,true,8.578673576652115,0.17534959069920536,-0.021920009581210688,173,0.021919775262474794,181,8.485195184890664,1.250741991818895,0.0,0.0
470,470,w470,3.352582774675067e10,0.0,true,true,true,9.319367970975069,0.12921695705454267,-0.016152826431628416,237,0.016151498736122708,117,3.852104040718253,8.48499951773291,0.0,0.0
471,471,w471,3.3607005466891464e10,0.0,true,true,true,8.744819427072514,0.21495223594624588,-0.02635792946567301,252,0.026869419119865758,177,2.1119018360478634,8.48325014267906,0.0,0.0
472,472,w472,3.470297780696798e10,0.0,true,true,true,8.583798268521836,0.3790980810607646,-0.04738768236697824,173,0.047383344670132006,181,1.2505312323122553,8.483752058884447,0.0,0.0
473,473,w473,3.62598222557264e10,0.0,true,true,true,8.805206944315032,0.179656499376505,-0.022460046265024267,203,0.02245884213840008,91,2.348221603640916,8.484412070063518,0.0,0.0
474,474,w474,3.633730596680242e10,0.0,true,true,true,8.547277810042964,0.1495700208844004,-0.01833734918366913,162,0.01869618932510158,177,8.485077839429266,1.0183520166091022,0.0,0.0
475,475,w475,3.7316929231856415e10,0.0,true,true,true,9.054919960080923,0.1495076365195335,-0.018687130588805962,181,0.01868720922006683,173,3.1576564509324614,8.485188783284606,0.0,0.0
476,476,w476,3.790483099701344e10,0.0,true,true,true,8.654937946213561,0.2577215949751875,-0.03221593549415475,120,0.032216282152988204,236,1.6877400379695235,8.48487265647078,0.0,0.0
477,477,w477,3.9557943480015465e10,0.0,true,true,true,8.527180457565196,0.13302171964113466,-0.016628218591368753,182,0.016628260061268843,180,8.485086367900701,0.8357159249716613,0.0,0.0
478,478,w478,4.096139765346828e10,0.0,true,true,true,8.962555816603714,0.12859669251448408,-0.01607464106366352,179,0.01607627232373388,183,2.8842817408507697,8.484797492916746,0.0,0.0
479,479,w479,4.204665612353078e10,0.0,true,true,true,8.512908483752412,0.12186591506179877,-0.01522908141756224,177,0.014943153589940817,170,8.484364328535682,0.6857998922143546,0.0,0.0
480,480,w480,4.206390996520522e10,0.0,true,true,true,9.04634407230228,0.11934218468809119,-0.01379182960196335,207,0.014907125373665191,177,3.13612758513723,8.484503655911391,0.0,0.0
481,481,w481,4.322717553909346e10,0.0,true,true,true,8.825627523507343,0.15018048653348237,-0.0184121423102338,222,0.01877179907434203,177,2.4241425277074,8.48485002875804,0.0,0.0
482,482,w482,4.39496406850468e10,0.0,true,true,true,8.504325852573757,0.11412659336715271,-0.01426607620610371,173,0.014265118084360965,181,8.485205631626492,0.5584073033681043,0.0,0.0
483,483,w483,4.5388729861759224e10,0.0,true,true,true,8.497719678309146,0.10863941551589587,-0.01331935295964612,192,0.01357970984517147,177,8.48527564147977,0.4466928437180664,0.0,0.0
484,484,w484,4.64580740705662e10,0.0,true,true,true,8.492900629641046,0.10474216912488031,-0.01309324110710657,171,0.013093319743869139,175,8.48519592154679,0.3461796584578655,0.0,0.0
485,485,w485,4.722714373994158e10,0.0,true,true,true,8.48971557060922,0.10202785233036178,-0.01250872900640431,182,0.01275330095092712,177,8.485315748304544,0.2535299563530047,0.0,0.0
486,486,w486,4.7744840036644905e10,0.0,true,true,true,8.48744655499136,0.10023615064255655,-0.012529551650252832,181,0.012529407328039113,173,8.48522609432615,0.16625241684141512,0.0,0.0
487,487,w487,4.804333941014506e10,0.0,true,true,true,8.486311122646212,0.09921778439917794,-0.012163542015432682,162,0.012401933431953994,177,8.485331816878627,0.08231803614656404,0.0,0.0
488,488,w488,4.8977545901345055e10,0.0,true,true,true,8.630401274635526,0.218364809143147,-0.02729607365546062,177,0.02677081738454509,176,1.5633462836491234,8.484815340875652,0.0,0.0
489,489,w489,5.078886761858434e10,0.0,true,true,true,8.8540666672314,0.12681899285226877,-0.015852442474892103,233,0.015852784300630276,241,2.525995738274771,8.485149322259911,0.0,0.0
490,490,w490,5.414178282301295e10,0.0,true,true,true,8.867259516995285,0.11301072606606273,-0.014126537247601857,192,0.014126334631199156,282,2.573816825839856,8.484750253517255,0.0,0.0
491,491,w491,5.4763283822598465e10,0.0,true,true,true,8.804950052530716,0.12610867574580364,-0.015763706135759177,111,0.0157639916373349,239,2.34840109689537,8.485060654913607,0.0,0.0
492,492,w492,6.1603875062552986e10,0.0,true,true,true,8.65955130655748,0.1788915874068915,-0.022361011372604125,181,0.022361918342986755,173,1.7198520904576997,8.48515971669389,0.0,0.0
493,493,w493,6.546897241118932e10,0.0,true,true,true,8.691695784311229,0.14903328175635844,-0.0186287867884235,267,0.018630267239280112,207,1.8785821064066994,8.484945135793811,0.0,0.0
494,494,w494,6.874501814757281e10,0.0,true,true,true,8.731212013279155,0.11322177650804423,-0.014153458066527097,173,0.014151648950313499,181,2.0565236693350375,8.484807272273152,0.0,0.0
495,495,w495,7.169922679767201e10,0.0,true,true,true,8.597394174122538,0.214406630387836,-0.02680504470627856,117,0.026796201192217647,237,1.3846989809213224,8.482442166871358,0.0,0.0
496,496,w496,7.191934502484926e10,0.0,true,true,true,8.744952580476491,0.10875098477972174,-0.01359511717339725,177,0.013332437419852579,72,2.11241127555952,8.485286527924732,0.0,0.0
497,497,w497,7.25597391571306e10,0.0,true,true,true,8.557951705976786,0.310963693152936,-0.03888138911825433,177,0.03811841264903091,170,1.0190599337916992,8.491369491119334,0.0,0.0
498,498,w498,7.327314975275334e10,0.0,true,true,true,8.578044354282975,0.17533659139528135,-0.021913807706167673,237,0.02192045985791628,117,1.2506244244111797,8.484576628968009,0.0,0.0
499,499,w499,7.795370740008765e10,0.0,true,true,true,8.691402231524052,0.12434388696529793,-0.015544480958162275,179,0.015542560119385646,183,1.8786038013956026,8.485037366169795,0.0,0.0
500,500,w500,9.366621375538908e10,0.0,true,true,true,8.651889522781614,0.10449836941048102,-0.013062465777591235,286,0.013062507729549389,158,1.687779131053422,8.485026459003493,0.0,0.0
501,501,w501,9.948544589698161e10,0.0,true,true,true,8.65836181636828,0.10578212468692695,-0.01322279169096777,237,0.013222786716828626,117,1.7198609468923312,8.485170464321596,0.0,0.0
502,502,w502,1.066545291185665e11,0.0,true,true,true,8.547081382299154,0.14956683959546024,-0.018696381441051412,177,0.018336958935155346,178,1.0182971490516275,8.484886612817615,0.0,0.0
503,503,w503,1.1382961432013304e11,0.0,true,true,true,8.597334315901191,0.14823754175254658,-0.018529847534148783,177,0.01817370558237045,102,1.3758149885835633,8.485241074228604,0.0,0.0
504,504,w504,1.209294119073099e11,0.0,true,true,true,8.609957183952613,0.1230920590030596,-0.015386772749830236,81,0.015386673965973732,149,1.4558128032580708,8.48509399690878,0.0,0.0
505,505,w505,1.2991200951087651e11,0.0,true,true,true,8.597905551830424,0.09862114985057767,-0.012327678954860427,173,0.012327614940146583,181,1.3851215133124013,8.485027527377724,0.0,0.0
506,506,w506,1.3435322695988599e11,0.0,true,true,true,8.561606624382877,0.17837642292176387,-0.022297205511934776,241,0.02229718975104183,233,1.1277506274357565,8.48513219488893,0.0,0.0
507,507,w507,1.441902405023336e11,0.0,true,true,true,8.525480821029007,0.2572739201211839,-0.03216707610510809,172,0.032165660020472046,178,0.8352593227359889,8.480564558066964,0.0,0.0
508,508,w508,1.453910946376771e11,0.0,true,true,true,8.596329829224128,0.10367777593463941,-0.012710701670737772,132,0.012959779064622218,177,1.3757583823820339,8.484894007876076,0.0,0.0
509,509,w509,1.5375725716316727e11,0.0,true,true,true,8.527139559729152,0.13302133351990705,-0.016627764975979255,222,0.01662780748918342,72,0.8356981137361953,8.485047027484537,0.0,0.0
510,510,w510,1.8572235255268332e11,0.0,true,true,true,8.56028156761365,0.09453513603220215,-0.011816956737894057,121,0.011816918431113491,241,1.1277566351248849,8.485142815345723,0.0,0.0
511,511,w511,2.1406433195121844e11,0.0,true,true,true,8.55268702958211,0.12221892037625762,-0.015277230246934975,179,0.015277630238581221,175,1.066157024373056,8.485094410839757,0.0,0.0
512,512,w512,2.2284777348089545e11,0.0,true,true,true,8.5136704319879,0.12187667807344267,-0.014941954429649965,282,0.015234607894943778,177,0.6858756712948624,8.485122560303571,0.0,0.0
513,513,w513,2.301014789848882e11,0.0,true,true,true,8.552307554287943,0.10218729704904281,-0.012773305066741337,267,0.012773636927605619,207,1.0661367006195968,8.484979363265676,0.0,0.0
514,514,w514,2.5233944217891132e11,0.0,true,true,true,8.534258817590015,0.14770805384680394,-0.018463125050100223,237,0.018463917481888442,117,0.9021479348994591,8.485156745753043,0.0,0.0
515,515,w515,2.7789089371067883e11,0.0,true,true,true,8.506058724079159,0.21393812975126714,-0.024716059517729906,179,0.026742324697386008,177,0.6850811742429245,8.475725885068465,0.0,0.0
516,516,w516,2.783040469837509e11,0.0,true,true,true,8.526759063542132,0.09156939983253785,-0.011461304081127655,173,0.011431054412590859,181,0.9014389743444099,8.478481169893879,0.0,0.0
517,517,w517,3.296746336039956e11,0.0,true,true,true,8.504255869980936,0.11412573640633883,-0.014265541886390405,117,0.014265884373381303,237,0.5584083470629475,8.485135434176957,0.0,0.0
518,518,w518,4.133418448284686e11,0.0,true,true,true,8.521784579370205,0.10115190737499849,-0.01240101712143923,102,0.012644067530545613,177,0.7808136656543562,8.485335039251757,0.0,0.0
519,519,w519,4.488079793308094e11,0.0,true,true,true,8.51433628067726,0.0895863599353208,-0.011198464103340449,143,0.011198418722671777,271,0.6991100138310844,8.485112949933646,0.0,0.0
520,520,w520,4.8048676081845496e11,0.0,true,true,true,8.51467322451368,0.12164267432823567,-0.015205414583009695,231,0.015205436687022778,243,0.6990979631742266,8.485053047442788,0.0,0.0
521,521,w521,5.072293584141014e11,0.0,true,true,true,8.497680480726126,0.1086388724187383,-0.013319329771976552,178,0.01357985072095723,177,0.44670124745860146,8.48523595095813,0.0,0.0
522,522,w522,5.2769535989414386e11,0.0,true,true,true,8.505329564729795,0.1780828313483136,-0.02226032645379754,173,0.022260368077770872,181,0.5583950403967161,8.485111224297894,0.0,0.0
523,523,w523,8.172942235060946e11,0.0,true,true,true,8.501054051446536,0.08815479778862438,-0.01101934271962835,181,0.011019377523613719,173,0.5119813717240352,8.48516492428108,0.0,0.0
524,524,w524,8.345053491852985e11,0.0,true,true,true,8.492722478453976,0.1047400919297918,-0.013092482638758179,267,0.01309260806130337,207,0.34624284750068735,8.485015055952143,0.0,0.0
525,525,w525,9.371551538219777e11,0.0,true,true,true,8.501133525724194,0.1004637185268877,-0.012558028408770055,117,0.012557894737491106,237,0.5119812297952232,8.485107747329376,0.0,0.0
526,526,w526,1.000790391498839e12,0.0,true,true,true,8.498125651479702,0.14740625418274916,-0.0153205254478197,170,0.01842577080487576,177,0.4466929740871511,8.4850973106657,0.0,0.0
527,527,w527,1.54204539973307e12,0.0,true,true,true,8.489756979310215,0.10202841609999345,-0.012508527460230075,176,0.012753561127917278,177,0.25350143659110674,8.485358023778423,0.0,0.0
528,528,w528,1.8702797532818271e12,0.0,true,true,true,8.492136477446781,0.08720938471257363,-0.010901188244636003,113,0.010901172427069042,121,0.3357083359985867,8.485050170030895,0.0,0.0
529,529,w529,1.9196526572429768e12,0.0,true,true,true,8.492976393008018,0.12131480236156672,-0.015164350595787746,179,0.015164357897073337,175,0.3461547111466519,8.485052012030946,0.0,0.0
530,530,w530,3.56415179456668e12,0.0,true,true,true,8.487339615156058,0.10023489765657652,-0.012529262344799669,237,0.012529460336080565,117,0.16626637540346903,8.485118867800223,0.0,0.0
531,531,w531,3.7661715625392344e12,0.0,true,true,true,8.489341745060855,0.10007170887192166,-0.0125089680081,177,0.011556777101455721,183,0.25351195221979017,8.484965563135658,0.0,0.0
532,532,w532,7.556698386904233e12,0.0,true,true,true,8.487250730183732,0.08667309909955058,-0.010834136031277057,181,0.010834135137620167,173,0.16623900505806743,8.485179863980141,0.0,0.0
533,533,w533,1.4484436609169412e13,0.0,true,true,true,8.48604426163932,0.09921471646355838,-0.012163542583837075,176,0.01240183763941723,177,0.08227661766133443,8.485065362666623,0.0,0.0
534,534,w534,3.693922341649112e19,0.0,true,true,true,4.408684588732485,0.17310012137008407,-0.039583282003482656,12,0.03964076244973129,42,4.036463927306961,1.7645098793882266,0.0,0.0
535,535,w535,3.6939223520348185e19,0.0,true,true,true,4.4078435796334805,0.17252625990111692,-0.03950931822299054,12,0.03889022866105001,11,4.038013786193782,1.7589099961821784,0.0,0.0
536,536,w536,3.956875542159248e19,0.0,true,true,true,4.88550981090359,0.11732980232487646,-0.0265740048411377,46,0.026574004837644147,38,4.260517661897557,2.3879759384425543,0.0,0.0
537,537,w537,3.956875553151283e19,0.0,true,true,true,4.886072379482224,0.11680623355360811,-0.026455409167847988,16,0.026455409165536157,8,4.267154652679647,2.377278017282905,0.0,0.0
538,538,w538,4.4176345951398584e19,0.0,true,true,true,5.56032307282721,0.11367929465962882,-0.02605860028417199,42,0.026042698277459163,12,4.669268622490837,3.016985287203579,0.0,0.0
539,539,w539,4.417634607216929e19,0.0,true,true,true,5.567083876708596,0.11294296361790646,-0.025841678800713832,18,0.025889831660174167,12,4.69039707272168,2.9966384629250666,0.0,0.0
540,540,w540,5.113143427518516e19,0.0,true,true,true,6.192433275771803,0.12028827907644649,-0.027315058261073746,44,0.02731505826004941,40,4.99854773305077,3.6532562413846312,0.0,0.0
541,541,w541,5.113143441272875e19,0.0,true,true,true,6.277846651561236,0.12026564536958663,-0.02730990834144669,10,0.027309908342236372,14,5.106600588470885,3.6495924683300274,0.0,0.0
542,542,w542,6.102647942576279e19,0.0,true,true,true,5.6206819798199295,0.10737218577619909,-0.024660031091745343,42,0.02465610487341478,35,4.27760212350593,3.6445379960938378,0.0,0.0
543,543,w543,6.102647958770301e19,0.0,true,true,true,5.747897915231976,0.10727141682991091,-0.02463294150329611,19,0.024636864033740095,12,4.449650273844901,3.6369541827649394,0.0,0.0
544,544,w544,7.478232145761436e19,0.0,true,true,true,5.310819868002611,0.1028239630887709,-0.022514155064922797,35,0.022514155064908035,49,3.805160254138284,3.703375533660104,0.0,0.0
545,545,w545,7.478232165410654e19,0.0,true,true,true,5.487866629598583,0.10262763740752291,-0.022471159857955714,5,0.022471159858210403,19,4.058980914049569,3.691994264849716,0.0,0.0
546,546,w546,9.383937685853209e19,0.0,true,true,true,4.3355656160347955,0.08454113056590548,-0.01945415355456511,42,0.01944790259759103,37,2.8430823827967022,3.2721345590939324,0.0,0.0
547,547,w547,9.383937710359436e19,0.0,true,true,true,4.514694850321331,0.08428552140279277,-0.01939535363413107,12,0.019389121571001693,17,3.1229864358717045,3.259190277317534,0.0,0.0
548,548,w548,1.205115869485433e20,0.0,true,true,true,4.894828073150018,0.09817471592823347,-0.02243531481330892,41,0.02243531481362177,43,2.9500615234273666,3.9047202971331165,0.0,0.0
549,549,w549,1.2051158726232434e20,0.0,true,true,true,5.126524029805668,0.09780339299574661,-0.022350462821831625,13,0.02235046282158121,11,3.341459373614619,3.886686555277704,0.0,0.0
550,550,w550,1.5867227488904718e20,0.0,true,true,true,3.8389062594117522,0.07751068816694917,-0.017861335339249617,42,0.017847920507571793,12,2.048686198706296,3.245624473194792,0.0,0.0
551,551,w551,1.5867227530189934e20,0.0,true,true,true,4.021276260730901,0.07723169378366924,-0.017797017854251362,12,0.017659762655350637,10,2.3918159225436493,3.2317046002473484,0.0,0.0
552,552,w552,2.1517362189118633e20,0.0,true,true,true,3.530426970178176,0.073483203304893,-0.01689277143563288,36,0.016892771435660592,48,1.6802813542020372,3.1040569230145367,0.0,0.0
553,553,w553,2.1517362245147925e20,0.0,true,true,true,3.688737746891333,0.0731782187182651,-0.016822672079026355,6,0.016822672079087688,18,2.014767706619936,3.0890358045849213,0.0,0.0
554,554,w554,3.0304957191072114e20,0.0,true,true,true,3.764097030239591,0.07839596889471268,-0.018069393167052552,12,0.018082367872438724,42,1.5197154666886934,3.442781640683409,0.0,0.0
555,555,w555,3.030495727010747e20,0.0,true,true,true,3.9026033475459614,0.07807308027950417,-0.01800790113740015,12,0.017399953474669456,15,1.8663326365493975,3.4265171781508967,0.0,0.0
556,556,w556,4.496071287513472e20,0.0,true,true,true,4.75342188406684,0.10191381551086305,-0.02351175676576234,37,0.023511756765781548,47,1.6305035721424141,4.463865061061366,0.0,0.0
557,557,w557,4.4960712992615216e20,0.0,true,true,true,4.893672586926704,0.10156478568247465,-0.023431297756797913,7,0.023431297756838096,17,2.044052072034095,4.445173462212729,0.0,0.0
558,558,w558,7.202437485293311e20,0.0,true,true,true,3.8131729832651122,0.08125357938607171,-0.018739273872668813,12,0.018753173694661687,42,1.0318786407622862,3.6700017066587978,0.0,0.0
559,559,w559,7.20243750414845e20,0.0,true,true,true,3.8742387671351253,0.0807632029765036,-0.01852141728035066,8,0.018640028327184647,12,1.311379686955038,3.644651786722483,0.0,0.0
560,560,w560,1.0000000000011133e21,0.0,true,true,true,7.013972987533115,1.335065910312271,-0.1864591384104363,57,0.18645913841045547,27,4.362642166529309,5.327360454463988,0.0,0.0
561,561,w561,1.0000000000046934e21,0.0,true,true,true,5.833028069683049,0.6682704190163339,-0.09364627420207623,53,0.09364627420207973,31,2.187162318536358,5.365999636708221,0.0,0.0
