mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
607,607,w607,1.309383327344021e13,0.0,true,true,true,12.410330001134671,0.0027120374913104507,-0.00041252341295179226,177,0.00037240021470174976,184,8.739312321686615,8.811396230219843,0.0,0.0
608,608,w608,1.3210195554705691e13,0.0,true,true,true,11.235189700179975,0.002360194322701077,-0.00037213941991924755,260,0.0003719404156885447,94,7.911983163053377,7.976841759498101,0.0,0.0
609,609,w609,1.3251232933600912e13,0.0,true,true,true,16.868772898639527,0.0033306898107219366,-0.00040480976028543076,130,0.00041898878632233496,176,11.86895859386301,11.986797316612396,0.0,0.0
610,610,w610,1.3428877170553924e13,0.0,true,true,true,11.209721370893165,0.0093690456215325,-0.0013987137648637995,233,0.0013990217016716174,121,8.178185553486868,7.666488536923653,0.0,0.0
611,611,w611,1.5075560701941973e13,0.0,true,true,true,12.566572720999712,0.13277387774317911,-0.01671082201729173,177,0.016389521392098837,176,6.958321796226397,10.463406655087233,0.0,0.0
612,612,w612,1.5360206835761656e13,0.0,true,true,true,10.919795627449417,0.007562688119054704,-0.0010414251917941998,115,0.001138512295841336,117,7.895598567330591,7.5433018376954095,0.0,0.0
613,613,w613,1.6079919347214928e13,0.0,true,true,true,11.207802875473458,0.00983871098396136,-0.001251860468409358,221,0.001592466403796048,220,8.515300784177,7.287276655255503,0.0,0.0
614,614,w614,1.655312317434964e13,0.0,true,true,true,10.373775881877602,0.02894556552400859,-0.003956761846323583,173,0.003958759186727393,181,8.748499978755541,5.574776795834633,0.0,0.0
615,615,w615,1.6990055825769543e13,0.0,true,true,true,12.214090795913062,0.007052316196725647,-0.0010201621046133042,122,0.0010216487740889383,232,8.75358957273253,8.518135584022641,0.0,0.0
616,616,w616,1.7798615465157742e13,0.0,true,true,true,12.308734755907777,0.00017188390936975951,-2.414875657562351e-5,155,2.6711949178854732e-5,171,11.608754990201058,4.091669444032591,0.0,0.0
617,617,w617,1.8327649920499402e13,0.0,true,true,true,10.062642876746281,0.004696754505087232,-0.000645488962764069,244,0.000658138312075034,117,7.364849826069833,6.8568029463350415,0.0,0.0
618,618,w618,1.9402757498220887e13,0.0,true,true,true,11.826109700381313,0.0047771408181706805,-0.0006942224546418945,113,0.0006942990869298648,241,8.402317163856948,8.322133987285568,0.0,0.0
619,619,w619,2.0256219632073363e13,0.0,true,true,true,12.098821276139896,0.004045431778948336,-0.0005307669445696989,117,0.0005297422482982555,114,8.584360028944056,8.525856132959598,0.0,0.0
620,620,w620,2.0697065463237664e13,0.0,true,true,true,11.810488720613508,0.008252804108604253,-0.0012179828484595106,219,0.0012182277125647302,135,8.753077191315619,7.929137115338181,0.0,0.0
